ASTEROID_NUMBER,PROVISIONAL_ID,PROPER_A,PROPER_ECC,SINE_PROPER_INCL,FAMILY_NAME,CLUMP_FLAG,CONFIDENCE_LEVEL
2494,---,3.16082,0.0364,0.2199,---,-,9
2496,---,2.17043,0.0903,0.0254,---,-,9
2497,---,2.53928,0.2228,0.1080,---,-,9
2498,---,2.91766,0.0539,0.0367,Koronis,F,3
2499,---,3.10053,0.1500,0.0251,Themis,F,3
2500,---,2.24041,0.1445,0.1095,Flora,F,1
2501,---,2.42066,0.2144,0.0600,---,-,9
2502,---,2.93762,0.2690,0.2962,---,-,9
2503,---,2.19242,0.1887,0.0959,---,-,9
2504,---,2.76191,0.1254,0.0716,---,-,9
2505,---,3.15082,0.1762,0.0245,Themis,F,3
2506,---,2.89978,0.0419,0.0355,Koronis,F,3
2507,---,2.78004,0.1154,0.1656,Ceres,F,2
2508,---,2.36813,0.0939,0.1122,Vesta,F,3
2509,---,2.45544,0.1605,0.0555,Nysa,F,1
2510,---,2.25304,0.1498,0.0758,Amneris(flora),F,3
2511,---,2.29857,0.0938,0.1262,Vesta,F,2
2512,---,2.24399,0.1498,0.0981,Flora,F,2
2513,---,2.28648,0.1362,0.0719,Flora,F,2
2514,---,2.65083,0.0579,0.0465,Taiyuan,F,3
2515,---,3.17558,0.1807,0.0551,---,-,9
2516,---,2.27977,0.1754,0.0138,---,-,9
2517,---,3.17055,0.1597,0.0283,Themis,F,3
2518,---,2.30889,0.1843,0.1075,---,-,9
2519,---,3.14752,0.1530,0.0226,Themis,F,3
2520,---,3.10794,0.0729,0.1106,---,-,9
2521,---,2.79394,0.1263,0.1560,Ceres,F,3
2522,---,3.01862,0.0830,0.1735,Eos,F,3
2523,---,3.01708,0.0731,0.1767,Eos,F,3
2524,---,3.12022,0.1465,0.0255,Themis,F,3
2525,---,3.14054,0.1573,0.0282,Themis,F,3
2526,---,3.13700,0.1702,0.0600,---,-,9
2527,---,2.46580,0.1492,0.0497,Polana(nysa),F,2
2528,---,3.14631,0.1465,0.0197,Themis,F,3
2529,---,2.53335,0.0785,0.0869,---,-,9
2530,---,3.01877,0.0939,0.1789,Eos,F,3
2531,---,3.00971,0.0811,0.1716,Eos,F,3
2532,---,2.37261,0.1328,0.0783,---,-,9
2533,---,3.09710,0.1518,0.0371,Themis,F,3
2534,---,3.14348,0.1442,0.0211,Themis,F,3
2535,---,2.23971,0.1266,0.0650,Flora,F,1
2536,---,2.30616,0.1839,0.1041,---,-,9
2537,---,2.65676,0.1389,0.2269,Eunomia,F,3
2538,---,2.23924,0.1514,0.0711,Amneris(flora),F,3
2539,---,2.26228,0.1606,0.0747,Flora,F,1
2540,---,2.19648,0.0917,0.0317,---,-,9
2541,---,2.93593,0.0556,0.0372,Koronis,F,3
2542,---,3.12657,0.1138,0.0680,---,-,9
2543,---,3.09126,0.2393,0.2688,---,-,9
2545,---,2.22931,0.1443,0.1053,Flora,F,1
2546,---,2.60214,0.2250,0.1988,---,-,9
2547,---,2.38544,0.0930,0.1089,Vesta,F,2
2549,---,3.19819,0.1495,0.0216,Themis,F,3
2550,---,3.19715,0.1428,0.1731,---,-,9
2551,---,3.14370,0.1567,0.0244,Themis,F,3
2552,---,2.14679,0.1090,0.0149,---,-,9
2553,---,3.08673,0.0197,0.0726,---,-,9
2554,---,2.26373,0.1336,0.0926,Flora,F,2
2555,---,2.86973,0.0464,0.0357,Koronis,F,3
2556,---,2.16275,0.1120,0.0576,Flora,F,1
2557,---,2.35008,0.1252,0.1085,---,-,9
2558,---,2.21595,0.0952,0.0791,---,-,9
2559,---,2.78791,0.1423,0.1639,Ceres,F,3
2560,---,2.74992,0.0380,0.0922,Lydia,F,3
2561,---,2.43260,0.1421,0.0440,Polana(nysa),F,3
2562,---,3.00883,0.0776,0.1887,Eos,F,3
2563,---,3.20447,0.1507,0.0158,Themis,F,3
2564,---,2.23718,0.1369,0.0368,---,-,9
2565,---,2.35689,0.2010,0.0440,Nysa,F,2
2566,---,2.45006,0.1042,0.0770,---,-,9
2567,---,2.73735,0.1095,0.1395,---,-,9
2568,---,2.20504,0.1454,0.1192,---,-,9
2569,---,2.62625,0.1350,0.1807,---,-,9
2570,---,2.76642,0.1045,0.2928,---,-,9
2571,---,2.22819,0.1435,0.0349,Flora,F,1
2572,---,2.39139,0.1556,0.0954,---,-,9
2573,---,3.01684,0.1447,0.2071,---,-,9
2574,---,2.85077,0.0470,0.0365,Koronis,F,3
2575,---,2.24016,0.1285,0.0851,Flora,F,2
2576,---,3.08684,0.1298,0.2217,Asta,C,0
2578,---,3.00313,0.0691,0.1683,Eos,F,3
2579,---,2.21034,0.0806,0.1026,---,-,9
2580,---,2.18251,0.1335,0.0208,---,-,9
2581,---,2.23606,0.1307,0.0539,Flora,F,2
2582,---,3.20733,0.0484,0.2968,---,-,9
2583,---,2.25222,0.1595,0.1060,Flora,F,2
2584,---,2.22784,0.0495,0.0158,---,-,9
2585,---,2.42595,0.2029,0.0941,---,-,9
2586,---,2.38700,0.0573,0.0754,---,-,9
2587,---,3.17548,0.1531,0.0246,Themis,F,3
2588,---,2.45762,0.1734,0.0578,---,-,9
2589,---,2.87981,0.0470,0.0368,Koronis,F,3
2590,---,2.34256,0.0967,0.1174,Vesta,F,3
2591,---,2.93938,0.0571,0.0368,Koronis,F,3
2592,---,3.12280,0.1507,0.0353,Themis,F,3
2593,---,2.16970,0.1459,0.0079,---,-,9
2595,---,2.78574,0.1252,0.1632,Ceres,F,2
2596,---,3.03231,0.0360,0.1634,---,-,9
2597,---,3.00574,0.1217,0.0075,---,-,9
2598,---,2.78176,0.1943,0.1382,Dora,F,3
2599,---,2.53505,0.1248,0.2613,---,-,9
2600,---,3.01359,0.0806,0.1807,Eos,F,3
2601,---,3.13059,0.0739,0.1860,Vincentina,C,0
2602,---,2.38464,0.1319,0.0927,---,-,9
2603,---,2.78042,0.0336,0.0458,---,-,9
2604,---,2.38794,0.2091,0.2877,---,-,9
2605,---,3.09266,0.0533,0.1582,---,-,9
2607,---,2.37656,0.1895,0.0385,Nysa,F,3
2609,---,2.22145,0.1393,0.1028,Flora,F,2
2610,---,2.15929,0.1135,0.0170,---,-,9
2611,---,3.04155,0.0869,0.0401,---,-,9
2613,---,3.04013,0.0657,0.2437,---,-,9
2614,---,2.33834,0.1244,0.1057,---,-,9
2615,---,3.17410,0.1480,0.0885,Hygiea,F,3
2616,---,2.16236,0.0292,0.0343,---,-,9
2617,---,3.15078,0.2325,0.1916,---,-,9
2618,---,3.02452,0.0732,0.1806,Eos,F,3
2619,---,3.00878,0.0608,0.0322,---,-,9
2620,---,2.85862,0.0405,0.0365,Koronis,F,3
2621,---,3.08607,0.1289,0.2109,Asta,C,0
2622,---,3.00376,0.0681,0.1741,Eos,F,3
2623,---,2.25481,0.1951,0.0706,---,-,9
2625,---,2.19585,0.0910,0.0714,---,-,9
2626,---,2.85028,0.0512,0.0356,Koronis,F,3
2627,---,3.11320,0.1530,0.0229,Themis,F,3
2628,---,2.90802,0.1130,0.0343,---,-,9
2630,---,3.07552,0.0905,0.0412,---,-,9
2631,---,2.79762,0.1325,0.1588,Ceres,F,3
2632,---,3.03925,0.0843,0.1787,Eos,F,3
2633,---,2.22484,0.0855,0.0424,---,-,9
2635,---,2.23162,0.1270,0.0814,Flora,F,2
2636,---,3.00513,0.0988,0.1615,---,-,9
2637,---,2.25488,0.1843,0.0822,---,-,9
2638,---,2.55518,0.0885,0.2601,Maria,F,3
2639,---,2.44636,0.2062,0.1446,---,-,9
2640,---,2.39782,0.1253,0.1137,---,-,9
2641,---,2.37819,0.1764,0.1460,---,-,9
2642,---,2.42609,0.1475,0.2457,---,-,9
2644,---,2.17037,0.1133,0.0458,---,-,9
2645,---,2.39140,0.1617,0.2431,---,-,9
2646,---,3.01370,0.0644,0.1746,Eos,F,3
2647,---,2.24387,0.1356,0.0769,Flora,F,2
2648,---,2.25023,0.1709,0.0947,---,-,9
2649,---,2.62669,0.1381,0.2210,Eunomia,F,3
2650,---,2.63549,0.1630,0.2430,Eunomia,F,3
2652,---,2.63602,0.0422,0.1063,---,-,9
2653,---,2.44351,0.1143,0.0885,---,-,9
2654,---,3.04641,0.1248,0.1363,---,-,9
2655,---,3.19327,0.1664,0.2651,---,-,9
2656,---,2.25552,0.1281,0.0463,Flora,F,1
2657,---,3.17474,0.1390,0.0299,Themis,F,3
2659,---,3.12303,0.1303,0.0221,Themis,F,3
2660,---,2.61842,0.1463,0.2243,Eunomia,F,3
2661,---,3.02633,0.0880,0.1860,Eos,F,3
2662,---,2.43897,0.1624,0.0591,Nysa,F,1
2663,---,2.23368,0.1860,0.1016,---,-,9
2664,---,2.38047,0.1496,0.0552,Nysa,F,1
2665,---,2.24749,0.1244,0.0926,Flora,F,2
2666,---,3.17155,0.2148,0.2293,---,-,9
2667,---,3.18391,0.1987,0.0255,Themis,F,1
2668,---,2.31682,0.0405,0.0654,---,-,9
2669,---,2.77953,0.1755,0.1607,---,-,9
2670,---,3.17361,0.0723,0.1896,Laodica,C,0
2671,---,2.60870,0.0686,0.0385,---,-,9
2672,---,2.61228,0.1431,0.2282,Eunomia,F,3
2673,---,3.18626,0.1856,0.0226,Themis,F,3
2675,---,2.21282,0.0630,0.0394,---,-,9
2676,---,2.40336,0.0906,0.0939,---,-,9
2677,---,2.99277,0.0861,0.1773,Eos,F,3
2678,---,2.25975,0.1184,0.0490,---,-,9
2679,---,2.62091,0.1287,0.1854,---,-,9
2680,---,2.40307,0.1774,0.0431,Nysa,F,3
2681,---,2.74652,0.2153,0.0554,---,-,9
2682,---,2.27028,0.1281,0.0843,Flora,F,2
2683,---,2.91560,0.0228,0.0388,---,-,9
2684,---,3.04962,0.0625,0.1618,Eos,F,2
2685,---,2.56811,0.1476,0.2226,Eunomia,F,3
2686,---,3.00406,0.0810,0.1758,Eos,F,3
2687,---,2.52001,0.1086,0.1624,---,-,9
2688,---,3.15724,0.1603,0.0381,Themis,F,3
2689,---,2.23237,0.1617,0.0967,Flora,F,2
2690,---,3.03472,0.0817,0.1842,Eos,F,3
2691,---,2.24445,0.1304,0.0676,Flora,F,2
2692,---,2.58119,0.2209,0.1806,---,-,9
2693,---,2.23931,0.1742,0.1078,---,-,9
2694,---,2.30806,0.1257,0.0402,---,-,9
2695,---,2.70951,0.0355,0.2421,---,-,9
2698,---,2.66236,0.0620,0.1282,---,-,9
2699,---,2.63877,0.1174,0.2646,---,-,9
2700,---,2.90709,0.0514,0.0414,Koronis,F,3
2701,---,3.16920,0.1370,0.1111,---,-,9
2703,---,2.19348,0.1084,0.0959,---,-,9
2704,---,2.38485,0.1173,0.0887,---,-,9
2705,---,2.18997,0.0952,0.0683,---,-,9
2706,---,3.01879,0.0701,0.1749,Eos,F,3
2707,---,3.18585,0.1176,0.0270,Themis,F,1
2708,---,3.08534,0.1659,0.0275,Themis,F,3
2709,---,2.19542,0.1218,0.0550,Flora,F,1
2710,---,2.42432,0.1680,0.0460,Nysa,F,3
2711,---,3.00678,0.0649,0.1676,Eos,F,3
2712,---,2.16198,0.1104,0.0278,---,-,9
2713,---,2.85456,0.0448,0.0371,Koronis,F,3
2714,---,2.24384,0.1800,0.0950,---,-,9
2715,---,2.73545,0.1143,0.1241,---,-,9
2716,---,2.36914,0.0807,0.1141,Vesta,F,3
2717,---,2.21473,0.1601,0.0570,---,-,9
2718,---,3.11273,0.1505,0.0220,Themis,F,3
2719,---,2.18802,0.1605,0.0169,---,-,9
2720,---,2.33035,0.1619,0.0431,Nysa,F,1
2721,---,3.21288,0.1748,0.0189,Themis,F,3
2722,---,3.20196,0.1636,0.0170,Themis,F,3
2723,---,3.12501,0.1612,0.0284,Themis,F,3
2724,---,2.92378,0.1112,0.0610,---,-,9
2725,---,3.03341,0.1520,0.2496,---,-,9
2726,---,2.85929,0.0484,0.0369,Koronis,F,3
2727,---,2.61025,0.1253,0.0695,---,-,9
2728,---,2.45806,0.1469,0.0546,Nysa,F,1
2729,---,2.88805,0.0464,0.0401,Koronis,F,3
2730,---,2.72009,0.1355,0.1168,---,-,9
2731,---,3.17136,0.2014,0.2231,---,-,9
2732,---,2.76005,0.0299,0.1010,Lydia,F,1
2733,---,2.34703,0.1817,0.1662,---,-,9
2734,---,3.16289,0.0427,0.2746,---,-,9
2736,---,2.29057,0.0357,0.1413,---,-,9
2737,---,2.74695,0.1874,0.1655,---,-,9
2738,---,2.72012,0.1521,0.0395,---,-,9
2739,---,2.45742,0.1100,0.0366,---,-,9
2740,---,3.00231,0.0690,0.1698,Eos,F,3
2741,---,2.60740,0.1966,0.1745,---,-,9
2742,---,2.91018,0.0448,0.0380,Koronis,F,3
2743,---,2.65408,0.1483,0.2270,Eunomia,F,3
2744,---,2.30216,0.2827,0.1283,---,-,9
2746,---,2.24809,0.1344,0.0742,Flora,F,2
2747,---,3.10330,0.1224,0.1123,Hygiea,F,1
2748,---,2.80616,0.1045,0.0803,---,-,9
2749,---,3.18547,0.1512,0.0230,Themis,F,3
2750,---,2.21248,0.1342,0.0823,Flora,F,2
2751,---,2.40732,0.1820,0.0408,Nysa,F,3
2752,---,3.02445,0.0768,0.1736,Eos,F,3
2753,---,2.78987,0.0614,0.1272,---,-,9
2754,---,2.22794,0.1824,0.1125,---,-,9
2755,---,2.84909,0.2187,0.0941,---,-,9
2756,---,2.55155,0.0867,0.1045,---,-,9
2757,---,3.17348,0.1773,0.0247,Themis,F,3
2758,---,2.55113,0.2365,0.0639,---,-,9
2761,---,3.07950,0.2042,0.0511,---,-,9
2762,---,2.33079,0.1929,0.0934,---,-,9
2763,---,2.40352,0.1790,0.0753,---,-,9
2764,---,2.24668,0.1304,0.0442,Flora,F,1
2765,---,3.14982,0.0690,0.2477,---,-,9
2766,---,2.54734,0.2077,0.1197,---,-,9
2767,---,3.02171,0.0640,0.1726,Eos,F,3
2768,---,2.23426,0.1442,0.0916,Flora,F,2
2769,---,3.14311,0.1503,0.0229,Themis,F,3
2770,---,2.17012,0.1321,0.0432,---,-,9
2771,---,2.67748,0.1752,0.2567,---,-,9
2772,---,2.31443,0.2275,0.1600,---,-,9
2773,---,2.32794,0.1224,0.0509,---,-,9
2774,---,3.19055,0.1113,0.1690,---,-,9
2775,---,2.42163,0.1692,0.0488,Nysa,F,3
2776,---,2.36788,0.2138,0.0877,Erigone,F,3
2777,---,2.37050,0.1247,0.0770,---,-,9
2778,---,2.28128,0.0895,0.0684,---,-,9
2779,---,2.21202,0.1094,0.0593,---,-,9
2780,---,2.19404,0.1444,0.0957,Flora,F,2
2781,---,3.15298,0.1563,0.0306,Themis,F,3
2782,---,2.68094,0.1934,0.0665,Vibilia,C,0
2783,---,2.56042,0.1021,0.0244,---,-,9
2784,---,2.24153,0.1399,0.1018,Flora,F,1
2785,---,2.87336,0.0412,0.0396,Koronis,F,3
2786,---,2.60641,0.1488,0.2228,Eunomia,F,3
2787,---,3.01995,0.0650,0.1731,Eos,F,3
2788,---,2.55977,0.1452,0.0453,---,-,9
2789,---,2.22757,0.1345,0.0767,Flora,F,2
2790,---,2.65271,0.1732,0.2308,Eunomia,F,3
2792,---,2.27686,0.1641,0.1586,---,-,9
2794,---,2.44468,0.1954,0.1459,---,-,9
2795,---,2.29575,0.0747,0.1149,---,-,9
2796,---,2.64312,0.1467,0.2345,Eunomia,F,3
2798,---,2.41774,0.0440,0.1038,---,-,9
2799,---,2.38825,0.1039,0.1055,Vesta,F,2
2800,---,3.14614,0.1526,0.0317,Themis,F,3
2801,---,2.80083,0.1354,0.1568,Ceres,F,3
2802,---,3.11723,0.1470,0.1512,---,-,9
2803,---,3.14827,0.1538,0.0289,Themis,F,3
2804,---,3.01444,0.0842,0.1739,Eos,F,3
2805,---,2.69394,0.1024,0.1069,---,-,9
2806,---,2.37875,0.0554,0.0304,---,-,9
2807,---,2.79565,0.1980,0.1354,Dora,F,3
2808,---,3.00659,0.0743,0.1719,Eos,F,3
2809,---,2.42816,0.1436,0.0457,Polana(nysa),F,3
2810,---,2.60661,0.1581,0.2292,Eunomia,F,3
2811,---,2.86523,0.0456,0.0337,Koronis,F,3
2812,---,2.22446,0.1541,0.1091,Flora,F,2
2813,---,3.13845,0.1427,0.2754,---,-,9
2814,---,2.86835,0.0477,0.0363,Koronis,F,3
2815,---,2.23308,0.1205,0.0910,Flora,F,1
2816,---,2.72694,0.1449,0.1176,---,-,9
2817,---,2.35774,0.1388,0.0572,---,-,9
2818,---,2.37615,0.1901,0.0386,Nysa,F,3
2819,---,2.75839,0.1649,0.0414,---,-,9
2820,---,2.22940,0.1286,0.0621,Flora,F,1
2821,---,2.43870,0.1817,0.0994,---,-,9
2822,---,2.58152,0.1595,0.2347,Eunomia,F,3
2823,---,2.41054,0.0618,0.0818,---,-,9
2824,---,2.32580,0.1752,0.0724,---,-,9
2825,---,2.24595,0.1669,0.0662,---,-,9
2826,---,3.22786,0.0467,0.2581,---,-,9
2827,---,2.30903,0.0800,0.1488,---,-,9
2828,---,2.24180,0.1244,0.0468,Flora,F,2
2829,---,3.08855,0.1903,0.2504,Meliboea,F,3
2831,---,2.22538,0.1460,0.0583,Flora,F,2
2832,---,2.47733,0.1056,0.0685,---,-,9
2833,---,2.87579,0.0487,0.0371,Koronis,F,3
2834,---,2.54109,0.1896,0.1243,---,-,9
2835,---,2.74571,0.0438,0.0298,---,-,9
2836,---,3.00095,0.0824,0.1759,Eos,F,3
2837,---,2.90351,0.0488,0.0358,Koronis,F,3
2838,---,2.34116,0.1780,0.0208,---,-,9
2839,---,2.21663,0.1492,0.0694,Amneris(flora),F,3
2840,---,2.39842,0.0564,0.1356,---,-,9
2841,---,2.25255,0.1329,0.0757,Flora,F,2
2842,---,2.61775,0.1417,0.2155,Eunomia,F,3
2843,---,2.29855,0.1743,0.1100,---,-,9
2844,---,2.22116,0.1475,0.0424,---,-,9
2845,---,2.26102,0.1394,0.0984,Flora,F,2
2846,---,3.23463,0.0628,0.1847,---,-,9
2847,---,2.16911,0.1102,0.0455,---,-,9
2848,---,3.20771,0.1665,0.0333,Themis,F,3
2849,---,2.56613,0.0223,0.1071,---,-,9
2850,---,2.44921,0.0673,0.1222,---,-,9
2851,---,2.47821,0.1188,0.1360,---,-,9
2852,---,2.78530,0.0480,0.0119,Astrid,F,3
2853,---,2.34478,0.1319,0.0803,---,-,9
2854,---,2.20517,0.1611,0.1024,Flora,F,1
2855,---,2.45414,0.1706,0.1496,---,-,9
2856,---,3.02789,0.0298,0.1696,---,-,9
2857,---,2.40036,0.1255,0.0940,---,-,9
2858,---,2.26680,0.1494,0.1037,Flora,F,2
2859,---,2.23871,0.1710,0.0636,---,-,9
2861,---,2.47159,0.0669,0.0754,---,-,9
2862,---,2.20108,0.1757,0.0706,---,-,9
2863,---,3.17337,0.1619,0.0160,Themis,F,3
2864,---,2.74763,0.1807,0.0402,---,-,9
2865,---,2.56055,0.0816,0.2573,Maria,F,3
2866,---,2.91103,0.1728,0.1546,---,-,9
2867,---,2.36354,0.1074,0.1616,---,-,9
2868,---,2.81482,0.1433,0.1201,---,-,9
2869,---,2.63584,0.1482,0.2295,Eunomia,F,3
2870,---,2.39201,0.1736,0.0565,---,-,9
2871,---,2.25824,0.0961,0.0890,---,-,9
2872,---,2.74097,0.1402,0.0676,---,-,9
2873,---,2.25107,0.1468,0.0879,Flora,F,2
2874,---,2.24478,0.1228,0.0725,Flora,F,2
2875,---,2.79780,0.1400,0.1634,Ceres,F,3
2876,---,2.60205,0.1387,0.2603,---,-,9
2877,---,3.11202,0.1755,0.0221,Themis,F,3
2878,---,3.04527,0.0618,0.1915,---,-,9
2879,---,2.76778,0.1917,0.1716,---,-,9
2880,---,2.20334,0.1267,0.0889,Flora,F,2
2881,---,2.24783,0.2070,0.0826,---,-,9
2882,---,3.16544,0.1662,0.0251,Themis,F,3
2883,---,2.24569,0.1231,0.0148,---,-,9
2884,---,3.11532,0.1496,0.0293,Themis,F,3
2885,---,2.23756,0.1725,0.0529,---,-,9
2886,---,2.36628,0.1616,0.0105,---,-,9
2887,---,2.25908,0.1412,0.0654,Flora,F,2
2888,---,2.25760,0.1484,0.1311,---,-,9
2889,---,3.02195,0.0826,0.1779,Eos,F,3
2890,---,2.26016,0.1515,0.1118,Flora,F,2
2894,---,3.11448,0.1548,0.0250,Themis,F,3
2896,---,2.22019,0.1406,0.1066,Flora,F,2
2897,---,2.24740,0.1559,0.0931,Flora,F,2
2898,---,2.55611,0.0268,0.2332,---,-,9
2899,---,2.26222,0.1106,0.0504,---,-,9
2900,---,3.02400,0.0868,0.1757,Eos,F,3
2901,---,2.86429,0.0419,0.0387,Koronis,F,3
2902,---,2.20321,0.1345,0.0782,Flora,F,2
2903,---,2.56193,0.0906,0.2627,Maria,F,3
2904,---,2.60296,0.1353,0.2437,Eunomia,F,2
2905,---,2.80377,0.1292,0.1550,Ceres,F,3
2907,---,3.01706,0.0595,0.1713,Eos,F,3
2908,---,2.97893,0.1255,0.2396,---,-,9
2909,---,3.02074,0.0770,0.1801,Eos,F,3
2910,---,2.20236,0.1153,0.0369,---,-,9
2911,---,2.79432,0.1313,0.1573,Ceres,F,3
2912,---,2.28929,0.1175,0.1175,---,-,9
2913,---,2.70498,0.1902,0.2624,---,-,9
2914,---,2.26151,0.1074,0.0548,1965sb,C,0
2915,---,2.56302,0.1492,0.2227,Eunomia,F,3
2916,---,2.23496,0.1420,0.0677,Flora,F,2
2917,---,2.79544,0.0842,0.2272,---,-,9
2918,---,3.17662,0.1407,0.0235,Themis,F,3
2919,---,3.13330,0.1541,0.0246,Themis,F,3
2922,---,2.37167,0.1843,0.0562,---,-,9
2923,---,2.45328,0.1692,0.0547,---,-,9
2924,---,2.88770,0.0448,0.0356,Koronis,F,3
2925,---,2.38634,0.2246,0.0530,---,-,9
2926,---,2.27458,0.1223,0.0692,Flora,F,1
2927,---,2.53352,0.1254,0.2761,---,-,9
2928,---,3.00740,0.0799,0.1805,Eos,F,3
2929,---,3.12336,0.0950,0.2415,---,-,9
2930,---,2.78022,0.0463,0.0757,Hoffmeister,F,3
2931,---,2.87503,0.0475,0.0373,Koronis,F,3
2933,---,2.60888,0.0176,0.1105,---,-,9
2934,---,3.16743,0.0597,0.1596,Veritas,F,3
2935,---,2.59898,0.1223,0.2140,---,-,9
2936,---,2.67880,0.0602,0.1569,---,-,9
2939,---,2.43979,0.1874,0.0768,---,-,9
2940,---,2.78450,0.1947,0.1357,Dora,F,3
2941,---,2.15153,0.1359,0.0413,---,-,9
2942,---,2.23856,0.1352,0.1053,Flora,F,2
2943,---,2.44826,0.1056,0.2327,---,-,9
2944,---,2.64956,0.1306,0.1866,---,-,9
2945,---,2.66923,0.1036,0.0252,---,-,9
2946,---,2.45495,0.1661,0.0246,Massalia,F,2
2947,---,2.30790,0.1448,0.0661,Flora,F,1
2948,---,2.86335,0.1067,0.2241,---,-,9
2949,---,2.19463,0.0910,0.0861,---,-,9
2950,---,2.75686,0.2267,0.1526,---,-,9
2951,---,3.12749,0.1456,0.2487,---,-,9
2952,---,2.31344,0.1522,0.0673,Flora,F,1
2953,---,2.82817,0.0517,0.0378,Koronis,F,3
2954,---,2.28712,0.2263,0.0644,---,-,9
2955,---,2.18021,0.1055,0.0538,---,-,9
2956,---,2.76499,0.1199,0.0318,---,-,9
2957,---,3.02215,0.0765,0.1690,Eos,F,3
2958,---,2.87352,0.0458,0.0373,Koronis,F,3
2960,---,2.22093,0.1600,0.0770,Flora,F,1
2961,---,2.26817,0.1395,0.0890,Flora,F,2
2962,---,2.56790,0.0852,0.2583,Maria,F,3
2963,---,2.87077,0.0465,0.0373,Koronis,F,3
2964,---,2.59356,0.1572,0.2493,Eunomia,F,3
2966,---,2.44911,0.1521,0.0345,Nysa,F,1
2967,---,3.20941,0.1172,0.2958,---,-,9
2968,---,2.36696,0.2711,0.1693,---,-,9
2969,---,2.84532,0.0456,0.0370,Koronis,F,3
2970,---,2.63870,0.1334,0.2214,Eunomia,F,3
2971,---,2.24627,0.1353,0.1080,Flora,F,2
2972,---,2.15108,0.0975,0.0233,---,-,9
2973,---,2.46877,0.1480,0.0372,Nysa,F,1
2974,---,2.31225,0.0937,0.1229,Vesta,F,3
2975,---,2.24836,0.1432,0.1276,---,-,9
2977,---,2.78464,0.1347,0.1576,Ceres,F,3
2978,---,3.09969,0.1514,0.0346,Themis,F,3
2979,---,3.12594,0.1328,0.1798,---,-,9
2980,---,2.56868,0.1753,0.1283,Rafita,F,3
2981,---,3.14527,0.1782,0.0252,Themis,F,3
2982,---,2.99934,0.0619,0.1673,Eos,F,3
2983,---,2.84714,0.0328,0.0922,---,-,9
2984,---,2.47228,0.1534,0.0378,Nysa,F,1
2985,---,2.84792,0.0401,0.0409,Koronis,F,3
2986,---,3.17644,0.1280,0.0333,Themis,F,2
2987,---,2.88678,0.0956,0.0227,---,-,9
2988,---,2.60772,0.1469,0.2381,Eunomia,F,3
2989,---,2.23826,0.1232,0.0498,Flora,F,2
2990,---,2.43881,0.1521,0.0498,Polana(nysa),F,3
2991,---,2.33765,0.1960,0.0706,---,-,9
2992,---,2.74640,0.1878,0.1284,---,-,9
2993,---,2.58666,0.1510,0.2329,Eunomia,F,3
2994,---,2.41801,0.1975,0.0462,Nysa,F,1
2995,---,2.61517,0.1863,0.2477,---,-,9
2996,---,2.78237,0.0476,0.0757,Hoffmeister,F,3
2997,---,2.55501,0.1615,0.1250,---,-,9
2998,---,2.42255,0.1599,0.0482,Nysa,F,3
2999,---,2.27077,0.1480,0.1062,Flora,F,2
3000,---,2.35116,0.1475,0.0560,Nysa,F,1
3002,---,2.23968,0.1390,0.0961,Flora,F,2
3003,---,3.02355,0.0828,0.1823,Eos,F,3
3005,---,2.36832,0.1916,0.0430,Nysa,F,3
3006,---,2.43300,0.1554,0.0522,Polana(nysa),F,3
3007,---,2.36833,0.0925,0.1319,Vesta,F,1
3008,---,3.17083,0.1438,0.0215,Themis,F,3
3009,---,2.19656,0.1406,0.0738,Flora,F,2
3010,---,3.20841,0.1793,0.0195,Themis,F,3
3011,---,3.21359,0.1755,0.1142,---,-,9
3013,---,2.35867,0.1617,0.0630,---,-,9
3014,---,2.36402,0.1924,0.0153,---,-,9
3016,---,2.83449,0.0517,0.0351,Koronis,F,3
3017,---,2.60744,0.1554,0.2216,Eunomia,F,3
3018,---,2.36828,0.1593,0.0966,---,-,9
3019,---,2.86371,0.0450,0.0363,Koronis,F,3
3020,---,2.76160,0.0334,0.0967,Lydia,F,1
3023,---,2.21602,0.1218,0.0765,Flora,F,2
3026,---,3.03034,0.0216,0.1779,---,-,9
3027,---,2.67315,0.1795,0.0432,Misa,F,2
3028,---,3.01936,0.0646,0.1668,Eos,F,3
3029,---,2.23977,0.1392,0.0651,Flora,F,2
3030,---,2.26961,0.2270,0.0763,---,-,9
3031,---,2.23607,0.1361,0.0788,Flora,F,2
3032,---,2.89366,0.0453,0.0367,Koronis,F,3
3033,---,2.23565,0.1182,0.0838,Flora,F,2
3034,---,2.32416,0.1697,0.0827,---,-,9
3035,---,2.63443,0.1731,0.0459,Misa,F,3
3037,---,2.67436,0.2249,0.2931,---,-,9
3038,---,2.43883,0.1686,0.0840,Bernes,C,0
3039,---,2.55896,0.1427,0.2671,---,-,9
3041,---,2.58567,0.1586,0.2292,Eunomia,F,3
3042,---,2.27741,0.1747,0.1005,---,-,9
3044,---,2.85213,0.1268,0.2528,Brasilia,C,0
3045,---,3.13390,0.0780,0.0512,---,-,9
3047,---,2.64281,0.0258,0.0435,---,-,9
3048,---,2.39851,0.1735,0.0463,Nysa,F,3
3049,---,3.12192,0.1458,0.0219,Themis,F,3
3050,---,2.22491,0.1372,0.0381,---,-,9
3051,---,2.59373,0.1955,0.2611,---,-,9
3052,---,2.37450,0.2212,0.0854,---,-,9
