WAVELENGTH,REFLECTANCE,UNCERTAINTY,family
1.4409,0.97315,0.00944,arlon
1.4451,0.97409,0.00993,arlon
1.4493,0.97953,0.00879,arlon
1.4535,0.98933,0.01066,arlon
1.4578,0.98621,0.01281,arlon
1.4620,0.98120,0.01015,arlon
1.4662,0.98614,0.01384,arlon
1.4704,0.98643,0.01087,arlon
1.4746,0.99006,0.01071,arlon
1.4788,0.99536,0.01029,arlon
1.4830,0.99862,0.01035,arlon
1.4872,0.99985,0.01096,arlon
1.4914,0.99688,0.01089,arlon
1.4956,0.99078,0.01044,arlon
1.4998,1.00000,0.01170,arlon
1.5040,1.00225,0.01078,arlon
1.5082,0.99630,0.01118,arlon
1.5124,1.00588,0.01148,arlon
1.5166,1.01074,0.01122,arlon
1.5207,1.00820,0.01145,arlon
1.5249,1.00936,0.01150,arlon
1.5291,1.00900,0.01395,arlon
1.5332,1.01742,0.01150,arlon
1.5374,1.01067,0.01344,arlon
1.5415,1.01350,0.01199,arlon
1.5457,1.01393,0.01199,arlon
1.5498,1.01031,0.01431,arlon
1.5540,1.01793,0.01292,arlon
1.5581,1.01735,0.01126,arlon
1.5622,1.01350,0.01109,arlon
1.5664,1.02003,0.01137,arlon
1.5705,1.00269,0.01146,arlon
1.5746,0.99935,0.01190,arlon
1.5787,1.00566,0.01058,arlon
1.5828,1.00327,0.01451,arlon
1.5869,1.00123,0.01328,arlon
1.5910,1.00116,0.01218,arlon
1.5951,1.00472,0.01193,arlon
1.5992,1.00958,0.01344,arlon
1.6033,1.00929,0.01401,arlon
1.6074,1.00675,0.01232,arlon
1.6155,1.00682,0.01423,arlon
1.6195,1.00878,0.01201,arlon
1.6236,1.01190,0.01345,arlon
1.6276,1.01132,0.01385,arlon
1.6317,1.01669,0.01280,arlon
1.6357,1.01060,0.01419,arlon
1.6398,1.00762,0.01331,arlon
1.6438,1.01074,0.01176,arlon
1.6478,1.01872,0.01117,arlon
1.6518,1.01161,0.01142,arlon
1.6558,1.00639,0.01221,arlon
1.6598,1.00385,0.01358,arlon
1.6638,1.00501,0.01285,arlon
1.6678,1.01190,0.01278,arlon
1.6718,1.00544,0.01163,arlon
1.6758,1.01372,0.01262,arlon
1.6797,1.01350,0.01158,arlon
1.6837,1.01227,0.01193,arlon
1.6877,1.00813,0.01343,arlon
1.6916,1.00718,0.01453,arlon
1.6956,1.00377,0.01392,arlon
1.6995,0.99826,0.01467,arlon
1.7034,1.00116,0.01403,arlon
1.7113,1.00189,0.01535,arlon
1.7152,0.99819,0.01321,arlon
1.7191,1.00232,0.01300,arlon
1.7230,1.00087,0.01288,arlon
1.7269,1.00094,0.01426,arlon
1.7308,0.99499,0.01495,arlon
1.7347,1.00058,0.01362,arlon
1.7424,0.99898,0.01396,arlon
1.7463,0.98853,0.01232,arlon
1.7501,0.99594,0.01043,arlon
1.7540,0.98861,0.01174,arlon
1.7578,0.99042,0.01392,arlon
1.7616,0.98628,0.01590,arlon
1.7654,0.97924,0.01375,arlon
1.7693,0.98389,0.01527,arlon
1.7731,0.98585,0.01577,arlon
1.7807,0.98628,0.01116,arlon
1.7845,0.98425,0.01224,arlon
1.7882,0.98599,0.01522,arlon
1.7920,0.98207,0.01477,arlon
1.7958,0.98149,0.01550,arlon
1.7995,0.96916,0.01601,arlon
1.8033,0.96074,0.01655,arlon
1.8108,0.98832,0.01622,arlon
1.8145,0.98396,0.01633,arlon
1.8182,0.97177,0.01768,arlon
1.8220,0.98019,0.01550,arlon
1.8257,0.97924,0.01537,arlon
1.8294,0.99107,0.01750,arlon
1.8331,0.96887,0.01608,arlon
1.8404,0.97039,0.01885,arlon
1.8441,0.99013,0.01648,arlon
1.8478,0.99173,0.01623,arlon
1.8514,0.98948,0.01711,arlon
1.8551,0.97046,0.01905,arlon
1.8587,0.97206,0.01485,arlon
1.8623,0.99456,0.01868,arlon
1.8696,0.98657,0.01678,arlon
1.8804,0.97816,0.01173,arlon
1.8840,0.99419,0.01151,arlon
1.8876,0.97307,0.01051,arlon
1.8911,0.96872,0.01271,arlon
1.8947,0.98549,0.01220,arlon
1.8983,0.95544,0.01453,arlon
1.9018,0.96509,0.01270,arlon
1.9054,0.95428,0.01380,arlon
1.9089,0.95167,0.01367,arlon
1.9124,0.97540,0.01166,arlon
1.9160,0.96937,0.01227,arlon
1.9195,0.97656,0.01463,arlon
1.9230,0.96683,0.01188,arlon
1.9265,0.96858,0.01311,arlon
1.9300,0.96705,0.01310,arlon
1.9335,0.97474,0.01314,arlon
1.9369,0.96727,0.01232,arlon
1.9404,0.96981,0.01077,arlon
1.9439,0.96829,0.01016,arlon
1.9473,0.96799,0.01100,arlon
1.9508,0.97337,0.01006,arlon
1.9542,0.97141,0.01190,arlon
1.9576,0.95689,0.01484,arlon
1.9611,0.97765,0.01350,arlon
1.9645,0.96291,0.01384,arlon
1.9679,0.97206,0.01330,arlon
1.9713,0.96778,0.01477,arlon
1.9747,0.97649,0.01421,arlon
1.9781,0.97322,0.01331,arlon
1.9815,0.96829,0.01216,arlon
1.9916,0.97598,0.01231,arlon
1.9949,0.98229,0.01588,arlon
1.9983,0.97772,0.01543,arlon
2.0016,0.95972,0.01790,arlon
2.0049,0.95399,0.01919,arlon
2.0083,0.97859,0.01624,arlon
2.0149,0.98904,0.01305,arlon
2.0182,0.96974,0.01112,arlon
2.0215,0.98295,0.01176,arlon
2.0248,0.99042,0.01255,arlon
2.0281,0.98483,0.01187,arlon
2.0313,0.97627,0.01579,arlon
2.0346,0.99252,0.01525,arlon
2.0379,0.98171,0.01532,arlon
2.0411,0.99819,0.01455,arlon
2.0444,1.00457,0.01500,arlon
2.0573,0.96930,0.02024,arlon
2.0605,0.98948,0.01089,arlon
2.0637,0.98396,0.01235,arlon
2.0669,0.99122,0.01035,arlon
2.0701,0.99100,0.01026,arlon
2.0733,0.99318,0.01036,arlon
2.0765,0.99151,0.01115,arlon
2.0797,0.99717,0.01009,arlon
2.0829,0.99790,0.00985,arlon
2.0860,0.99470,0.00931,arlon
2.0892,0.99913,0.00941,arlon
2.0923,0.99492,0.01007,arlon
2.0955,0.99811,0.00993,arlon
2.0986,0.99594,0.01034,arlon
2.1018,0.99405,0.01151,arlon
2.1049,0.99898,0.01254,arlon
2.1080,0.98839,0.01184,arlon
2.1111,1.00051,0.01175,arlon
2.1142,0.99506,0.01302,arlon
2.1173,0.99811,0.01270,arlon
2.1204,1.00269,0.01151,arlon
2.1235,0.99855,0.01100,arlon
2.1266,1.00530,0.00994,arlon
2.1297,1.01299,0.00948,arlon
2.1328,1.00435,0.00907,arlon
2.1359,1.00777,0.00980,arlon
2.1389,1.00951,0.01001,arlon
2.1420,0.99935,0.01276,arlon
2.1450,1.00755,0.01418,arlon
2.1481,1.00668,0.01297,arlon
2.1511,1.01575,0.01205,arlon
2.1542,1.00871,0.01211,arlon
2.1572,1.01205,0.00995,arlon
2.1602,1.01560,0.01038,arlon
2.1633,1.00849,0.00969,arlon
2.1663,1.01002,0.01093,arlon
2.1693,1.01074,0.01102,arlon
2.1723,1.01364,0.01188,arlon
2.1753,1.00798,0.01091,arlon
2.1783,1.01495,0.01068,arlon
2.1813,1.02322,0.01149,arlon
2.1843,1.01147,0.01356,arlon
2.1873,1.00980,0.01202,arlon
2.1903,1.01981,0.01177,arlon
2.1933,1.02025,0.01372,arlon
2.1963,1.01880,0.01453,arlon
2.1992,1.02888,0.01192,arlon
2.2081,1.02758,0.01342,arlon
2.2111,1.01756,0.01217,arlon
2.2140,1.02489,0.01155,arlon
2.2170,1.02540,0.01028,arlon
2.2199,1.01960,0.01171,arlon
2.2317,1.02533,0.01075,arlon
2.2346,1.02228,0.01051,arlon
2.2375,1.03331,0.00984,arlon
2.2405,1.03796,0.01029,arlon
2.2434,1.02983,0.01039,arlon
2.2463,1.02917,0.00940,arlon
2.2492,1.02642,0.01108,arlon
2.2521,1.03201,0.01028,arlon
2.2550,1.03005,0.00981,arlon
2.2580,1.03237,0.01009,arlon
2.2609,1.03034,0.00981,arlon
2.2638,1.02409,0.01169,arlon
2.2667,1.03476,0.00977,arlon
2.2696,1.02286,0.01030,arlon
2.2725,1.03440,0.00977,arlon
2.2754,1.03825,0.01041,arlon
2.2783,1.01705,0.00998,arlon
2.2812,1.02504,0.00931,arlon
2.2840,1.03658,0.00986,arlon
2.2869,1.03665,0.01335,arlon
2.2898,1.02526,0.01216,arlon
2.2927,1.03273,0.01075,arlon
2.2956,1.03273,0.00998,arlon
2.2985,1.03411,0.00981,arlon
2.3014,1.04579,0.01034,arlon
2.3042,1.02838,0.01626,arlon
2.3071,1.04013,0.01209,arlon
2.3100,1.03099,0.01057,arlon
2.3129,1.02504,0.01012,arlon
2.3158,1.02954,0.01047,arlon
2.3187,1.03288,0.01033,arlon
2.3215,1.03897,0.01071,arlon
2.3244,1.03868,0.01033,arlon
2.3273,1.02910,0.01326,arlon
2.3302,1.02983,0.01091,arlon
2.3331,1.03723,0.01207,arlon
2.3359,1.05327,0.01237,arlon
2.3388,1.04572,0.01709,arlon
2.3417,1.03055,0.01470,arlon
2.3446,1.03984,0.01184,arlon
2.3475,1.03150,0.01278,arlon
2.3503,1.04086,0.01225,arlon
2.3532,1.05675,0.01465,arlon
2.3561,1.04311,0.01311,arlon
2.3590,1.05225,0.01055,arlon
2.3619,1.02598,0.01296,arlon
2.3648,1.03244,0.01672,arlon
2.3822,1.02395,0.01340,arlon
2.3851,1.05820,0.01358,arlon
2.3880,1.03796,0.01497,arlon
2.3909,1.04304,0.01429,arlon
2.3938,1.05385,0.01589,arlon
2.3967,1.05893,0.01579,arlon
2.3996,1.04841,0.01574,arlon
2.4025,1.04790,0.01461,arlon
2.4055,1.03411,0.01385,arlon
2.4084,1.02780,0.02070,arlon
2.4113,1.03484,0.02006,arlon
2.4142,1.04144,0.01795,arlon
2.4172,1.04209,0.01885,arlon
2.4201,1.05755,0.01770,arlon
2.4260,1.06445,0.01991,arlon
2.4290,1.05160,0.02098,arlon
2.4349,1.06249,0.02187,arlon
2.4379,1.04521,0.02115,arlon
2.4408,1.06205,0.02095,arlon
2.4498,1.04507,0.02076,arlon
0.7099,0.83158,0.01198,elsa
0.7117,0.82717,0.01062,elsa
0.7135,0.83641,0.01016,elsa
0.7153,0.82684,0.00921,elsa
0.7172,0.82895,0.00991,elsa
0.7191,0.84565,0.01096,elsa
0.7230,0.84184,0.01048,elsa
0.7250,0.83836,0.01103,elsa
0.7270,0.83362,0.01015,elsa
0.7291,0.83319,0.01166,elsa
0.7312,0.84463,0.00963,elsa
0.7333,0.85057,0.00872,elsa
0.7354,0.85616,0.00873,elsa
0.7398,0.86125,0.01051,elsa
0.7420,0.86633,0.00778,elsa
0.7443,0.84760,0.00600,elsa
0.7466,0.84421,0.00878,elsa
0.7489,0.84989,0.00640,elsa
0.7512,0.85184,0.00703,elsa
0.7633,0.84819,0.00818,elsa
0.7709,0.83989,0.00672,elsa
0.7735,0.83989,0.00787,elsa
0.7761,0.84192,0.00715,elsa
0.7787,0.85091,0.00696,elsa
0.7813,0.83701,0.00664,elsa
0.7840,0.84667,0.00878,elsa
0.7867,0.85057,0.01177,elsa
0.7895,0.84430,0.00666,elsa
0.7922,0.83921,0.00757,elsa
0.7950,0.84319,0.00659,elsa
0.8006,0.83243,0.00770,elsa
0.8034,0.84167,0.00751,elsa
0.8063,0.82751,0.00676,elsa
0.8092,0.82590,0.00689,elsa
0.8121,0.83277,0.00748,elsa
0.8150,0.82277,0.00703,elsa
0.8180,0.82811,0.00588,elsa
0.8210,0.81861,0.00767,elsa
0.8239,0.82675,0.00675,elsa
0.8270,0.80717,0.00608,elsa
0.8300,0.81378,0.00637,elsa
0.8331,0.79717,0.00704,elsa
0.8361,0.80310,0.00542,elsa
0.8392,0.79285,0.00725,elsa
0.8424,0.81226,0.00693,elsa
0.8455,0.79217,0.00558,elsa
0.8487,0.80395,0.00581,elsa
0.8518,0.78429,0.00530,elsa
0.8550,0.78259,0.00581,elsa
0.8583,0.77725,0.00509,elsa
0.8615,0.78454,0.00530,elsa
0.8648,0.77810,0.00573,elsa
0.8680,0.78420,0.00562,elsa
0.8713,0.76971,0.00519,elsa
0.8746,0.77717,0.00547,elsa
0.8780,0.77106,0.00484,elsa
0.8813,0.77276,0.00578,elsa
0.8847,0.76233,0.00523,elsa
0.8881,0.75759,0.00595,elsa
0.8915,0.75716,0.00762,elsa
0.8983,0.76979,0.00668,elsa
0.9018,0.76089,0.00549,elsa
0.9052,0.74936,0.00656,elsa
0.9087,0.75767,0.00717,elsa
0.9122,0.74674,0.00707,elsa
0.9157,0.76411,0.00638,elsa
0.9192,0.75208,0.00994,elsa
0.9228,0.75386,0.00533,elsa
0.9264,0.73979,0.00604,elsa
0.9299,0.76462,0.00925,elsa
0.9335,0.77547,0.00788,elsa
0.9371,0.76801,0.00557,elsa
0.9407,0.75428,0.00657,elsa
0.9444,0.76488,0.00631,elsa
0.9480,0.76276,0.00631,elsa
0.9517,0.78793,0.00576,elsa
0.9554,0.77589,0.00521,elsa
0.9590,0.77437,0.00473,elsa
0.9628,0.76640,0.00506,elsa
0.9665,0.77318,0.00396,elsa
0.9702,0.76810,0.00564,elsa
0.9739,0.80454,0.01267,elsa
0.9777,0.79073,0.00508,elsa
0.9815,0.79810,0.00599,elsa
0.9852,0.79429,0.00491,elsa
0.9890,0.80429,0.00473,elsa
0.9928,0.81005,0.00480,elsa
0.9966,0.82141,0.00619,elsa
1.0005,0.82658,0.00654,elsa
1.0043,0.82344,0.00513,elsa
1.0082,0.81972,0.00541,elsa
1.0120,0.84243,0.00567,elsa
1.0159,0.82522,0.00531,elsa
1.0198,0.84192,0.00659,elsa
1.0237,0.83497,0.00756,elsa
1.0276,0.84514,0.00580,elsa
1.0315,0.83599,0.00484,elsa
1.0354,0.84862,0.00521,elsa
1.0393,0.84235,0.00531,elsa
1.0433,0.85904,0.00503,elsa
1.0472,0.85108,0.00500,elsa
1.0512,0.86523,0.00562,elsa
1.0552,0.85218,0.00534,elsa
1.0591,0.86328,0.00515,elsa
1.0631,0.85574,0.00553,elsa
1.0671,0.86176,0.00460,elsa
1.0711,0.85989,0.00519,elsa
1.0751,0.86616,0.00562,elsa
1.0792,0.87100,0.00497,elsa
1.0832,0.87973,0.00543,elsa
1.0872,0.86557,0.00605,elsa
1.0913,0.86718,0.00638,elsa
1.0953,0.87633,0.00470,elsa
1.1116,0.87795,0.01366,elsa
1.1239,0.90024,0.00786,elsa
1.1280,0.90719,0.00683,elsa
1.1322,0.90329,0.00709,elsa
1.1363,0.88083,0.00636,elsa
1.1404,0.90871,0.00711,elsa
1.1445,0.89803,0.00628,elsa
1.1528,0.91516,0.00768,elsa
1.1570,0.90600,0.00618,elsa
1.1611,0.90812,0.00576,elsa
1.1653,0.92550,0.00508,elsa
1.1695,0.91566,0.00555,elsa
1.1736,0.93279,0.00545,elsa
1.1778,0.92939,0.00619,elsa
1.1820,0.92999,0.00534,elsa
1.1862,0.92058,0.00610,elsa
1.1904,0.92736,0.00565,elsa
1.1946,0.92855,0.00643,elsa
1.1988,0.93389,0.00562,elsa
1.2030,0.93304,0.00556,elsa
1.2072,0.94338,0.00524,elsa
1.2114,0.92761,0.00594,elsa
1.2156,0.93923,0.00592,elsa
1.2198,0.93024,0.00529,elsa
1.2240,0.94787,0.00545,elsa
1.2283,0.94262,0.00576,elsa
1.2325,0.95262,0.00579,elsa
1.2367,0.93101,0.00657,elsa
1.2410,0.94626,0.00618,elsa
1.2452,0.93423,0.00718,elsa
1.2494,0.94592,0.00540,elsa
1.2537,0.94830,0.00688,elsa
1.2579,0.96762,0.00817,elsa
1.2622,0.96872,0.00574,elsa
1.2664,0.95906,0.00512,elsa
1.2707,0.93575,0.00633,elsa
1.2749,0.94533,0.00555,elsa
1.2792,0.93863,0.00603,elsa
1.2834,0.95660,0.00603,elsa
1.2877,0.94508,0.00668,elsa
1.2919,0.95304,0.00645,elsa
1.2962,0.95253,0.00632,elsa
1.3004,0.96745,0.00607,elsa
1.3047,0.96118,0.00666,elsa
1.3090,0.96991,0.00539,elsa
1.3132,0.95364,0.00730,elsa
1.3175,0.97881,0.00647,elsa
1.3217,0.96923,0.00688,elsa
1.3260,0.96576,0.00618,elsa
1.3303,0.95779,0.00652,elsa
1.3345,0.94270,0.00862,elsa
1.3388,0.94279,0.01082,elsa
1.3431,0.99890,0.01232,elsa
1.3473,1.00119,0.01813,elsa
1.3558,1.00110,0.03052,elsa
1.3601,0.94592,0.03536,elsa
1.3729,1.00559,0.02442,elsa
1.3814,1.01060,0.01441,elsa
1.3857,0.98974,0.01160,elsa
1.3899,0.97593,0.01284,elsa
1.4027,1.01068,0.00849,elsa
1.4069,0.98110,0.00724,elsa
1.4112,0.97839,0.00771,elsa
1.4154,0.95932,0.00738,elsa
1.4197,0.99008,0.02010,elsa
1.4239,0.97025,0.01010,elsa
1.4281,1.00042,0.00763,elsa
1.4324,1.00000,0.00624,elsa
1.4366,1.00915,0.00820,elsa
1.4409,0.99254,0.00714,elsa
1.4451,0.99051,0.01106,elsa
1.4493,0.97203,0.01033,elsa
1.4535,0.97576,0.01213,elsa
1.4578,0.97550,0.01268,elsa
1.4662,0.99890,0.00860,elsa
1.4704,0.99822,0.00722,elsa
1.4746,0.97830,0.00634,elsa
1.4788,1.00932,0.00849,elsa
1.4830,0.98330,0.00871,elsa
1.4872,0.98974,0.01067,elsa
1.4914,0.97601,0.01095,elsa
1.4956,0.98093,0.00813,elsa
1.4998,1.00000,0.00647,elsa
1.5040,1.00322,0.00730,elsa
1.5082,0.98508,0.00752,elsa
1.5124,0.99559,0.00925,elsa
1.5166,0.98746,0.00961,elsa
1.5207,1.00771,0.01025,elsa
1.5249,1.00822,0.01716,elsa
1.5291,0.98991,0.00939,elsa
1.5332,0.98864,0.00713,elsa
1.5374,0.99568,0.01185,elsa
1.5415,0.98254,0.00982,elsa
1.5457,0.99161,0.00924,elsa
1.5498,0.98652,0.01082,elsa
1.5540,0.98788,0.00801,elsa
1.5581,0.97754,0.00819,elsa
1.5622,0.98356,0.00765,elsa
1.5705,0.99669,0.00860,elsa
1.5746,0.97025,0.00875,elsa
1.5787,0.98661,0.00865,elsa
1.5828,0.96160,0.01337,elsa
1.5869,0.97576,0.00729,elsa
1.5910,0.96338,0.01132,elsa
1.5951,0.96381,0.00911,elsa
1.5992,0.96389,0.01116,elsa
1.6033,0.97627,0.00913,elsa
1.6074,0.95508,0.00901,elsa
1.6114,0.95830,0.00704,elsa
1.6155,0.96194,0.01008,elsa
1.6195,0.98059,0.00635,elsa
1.6236,0.95143,0.00908,elsa
1.6276,0.96372,0.00781,elsa
1.6317,0.97033,0.00818,elsa
1.6357,0.97008,0.00964,elsa
1.6398,0.96110,0.00978,elsa
1.6438,0.96533,0.00642,elsa
1.6478,0.94872,0.00922,elsa
1.6518,0.95923,0.00836,elsa
1.6558,0.95025,0.00960,elsa
1.6598,0.96389,0.00845,elsa
1.6638,0.95321,0.00750,elsa
1.6678,0.95584,0.00793,elsa
1.6758,0.96355,0.00660,elsa
1.6797,0.95033,0.00749,elsa
1.6837,0.94719,0.00762,elsa
1.6877,0.94423,0.00826,elsa
1.6916,0.94558,0.00728,elsa
1.6956,0.94313,0.00782,elsa
1.6995,0.94330,0.00617,elsa
1.7034,0.93211,0.00717,elsa
1.7074,0.95304,0.00750,elsa
1.7113,0.93991,0.01097,elsa
1.7152,0.93516,0.00671,elsa
1.7191,0.92558,0.00709,elsa
1.7230,0.94228,0.00761,elsa
1.7269,0.94058,0.00810,elsa
1.7308,0.94830,0.00863,elsa
1.7347,0.93940,0.00767,elsa
1.7385,0.92846,0.00779,elsa
1.7424,0.92363,0.00814,elsa
1.7463,0.93117,0.00837,elsa
1.7501,0.92160,0.00813,elsa
1.7540,0.92516,0.00902,elsa
1.7578,0.92516,0.00902,elsa
1.7616,0.92685,0.00858,elsa
1.7654,0.90481,0.00959,elsa
1.7693,0.93295,0.00845,elsa
1.7731,0.90676,0.01177,elsa
1.7807,0.92787,0.00757,elsa
1.7845,0.91694,0.01108,elsa
1.7882,0.91948,0.00946,elsa
1.7920,0.90456,0.01005,elsa
1.7958,0.91549,0.00999,elsa
1.8033,0.92194,0.01023,elsa
1.8070,0.92863,0.01181,elsa
1.8108,0.90346,0.01177,elsa
1.8145,0.91397,0.01403,elsa
1.8220,0.89761,0.01393,elsa
1.8257,0.90685,0.01754,elsa
1.8294,0.91431,0.02110,elsa
1.8367,0.92473,0.03291,elsa
1.8404,0.89193,0.03811,elsa
1.8587,0.88888,0.03137,elsa
1.8660,0.88312,0.03002,elsa
1.8876,0.90041,0.01426,elsa
1.8911,0.91609,0.01452,elsa
1.8947,0.88278,0.01456,elsa
1.9089,0.87608,0.03650,elsa
1.9160,0.89193,0.02225,elsa
1.9230,0.88973,0.01119,elsa
1.9335,0.89371,0.00964,elsa
1.9369,0.89439,0.01011,elsa
1.9404,0.88727,0.00790,elsa
1.9439,0.89761,0.00674,elsa
1.9473,0.89388,0.00659,elsa
1.9508,0.89829,0.00674,elsa
1.9542,0.90558,0.00861,elsa
1.9576,0.90778,0.00711,elsa
1.9611,0.90761,0.00670,elsa
1.9645,0.89744,0.00701,elsa
1.9679,0.88795,0.00712,elsa
1.9713,0.89820,0.01011,elsa
1.9747,0.88769,0.00986,elsa
1.9781,0.90507,0.00773,elsa
1.9815,0.90134,0.00838,elsa
1.9882,0.90676,0.00831,elsa
1.9916,0.89057,0.00872,elsa
1.9949,0.88235,0.00924,elsa
1.9983,0.90448,0.00936,elsa
2.0083,0.89074,0.00979,elsa
2.0116,0.88710,0.00917,elsa
2.0149,0.92049,0.00714,elsa
2.0182,0.92092,0.00680,elsa
2.0215,0.89761,0.00654,elsa
2.0248,0.90566,0.00669,elsa
2.0281,0.89617,0.00728,elsa
2.0313,0.92075,0.00742,elsa
2.0346,0.92016,0.00827,elsa
2.0379,0.91304,0.00740,elsa
2.0411,0.91456,0.00747,elsa
2.0444,0.90871,0.00781,elsa
2.0476,0.90439,0.00883,elsa
2.0509,0.94414,0.00826,elsa
2.0541,0.93584,0.00995,elsa
2.0573,0.93321,0.00882,elsa
2.0605,0.89930,0.00736,elsa
2.0637,0.90710,0.00802,elsa
2.0669,0.91855,0.00700,elsa
2.0701,0.91083,0.00698,elsa
2.0733,0.90642,0.00670,elsa
2.0765,0.92931,0.00577,elsa
2.0797,0.91787,0.00634,elsa
2.0829,0.93007,0.00631,elsa
2.0860,0.92872,0.00588,elsa
2.0892,0.93007,0.00696,elsa
2.0923,0.93524,0.00802,elsa
2.0955,0.92821,0.00682,elsa
2.0986,0.92261,0.00749,elsa
2.1018,0.94084,0.00839,elsa
2.1049,0.91066,0.00952,elsa
2.1080,0.93711,0.00652,elsa
2.1111,0.93719,0.00831,elsa
2.1142,0.93236,0.00823,elsa
2.1173,0.93406,0.00766,elsa
2.1204,0.93643,0.00802,elsa
2.1235,0.91719,0.00734,elsa
2.1266,0.93872,0.00726,elsa
2.1297,0.93270,0.00780,elsa
2.1328,0.93897,0.00760,elsa
2.1359,0.93007,0.00644,elsa
2.1389,0.95533,0.00592,elsa
2.1420,0.94270,0.00727,elsa
2.1450,0.94457,0.00783,elsa
2.1481,0.94118,0.00775,elsa
2.1511,0.94431,0.00884,elsa
2.1542,0.93270,0.00926,elsa
2.1572,0.93694,0.00739,elsa
2.1602,0.93889,0.00760,elsa
2.1633,0.94075,0.00666,elsa
2.1663,0.93846,0.00672,elsa
2.1693,0.94372,0.00700,elsa
2.1723,0.93541,0.00816,elsa
2.1753,0.94211,0.00733,elsa
2.1783,0.93753,0.00767,elsa
2.1813,0.96008,0.00672,elsa
2.1843,0.93957,0.00846,elsa
2.1873,0.93651,0.00760,elsa
2.1903,0.95084,0.00813,elsa
2.1933,0.93957,0.00803,elsa
2.1963,0.95398,0.00683,elsa
2.1992,0.95228,0.00799,elsa
2.2022,0.94855,0.00841,elsa
2.2052,0.95186,0.00856,elsa
2.2081,0.94813,0.00998,elsa
2.2111,0.95220,0.00764,elsa
2.2140,0.93923,0.00598,elsa
2.2170,0.96245,0.00874,elsa
2.2199,0.94101,0.00747,elsa
2.2229,0.95423,0.00703,elsa
2.2258,0.95720,0.00793,elsa
2.2287,0.95796,0.00684,elsa
2.2317,0.94516,0.00769,elsa
2.2346,0.93948,0.00898,elsa
2.2375,0.94575,0.00734,elsa
2.2405,0.95025,0.00743,elsa
2.2434,0.93753,0.00685,elsa
2.2463,0.95584,0.00836,elsa
2.2492,0.94406,0.00674,elsa
2.2521,0.95465,0.00751,elsa
2.2550,0.93694,0.00890,elsa
2.2580,0.95881,0.00659,elsa
2.2609,0.95160,0.00702,elsa
2.2638,0.95304,0.00730,elsa
2.2667,0.95143,0.00757,elsa
2.2696,0.96949,0.00734,elsa
2.2725,0.95525,0.00664,elsa
2.2754,0.96669,0.00768,elsa
2.2783,0.94719,0.00855,elsa
2.2812,0.95677,0.00710,elsa
2.2840,0.95457,0.00751,elsa
2.2869,0.96508,0.00882,elsa
2.2898,0.94474,0.00840,elsa
2.2927,0.96271,0.00635,elsa
2.2956,0.94584,0.00877,elsa
2.2985,0.96432,0.00624,elsa
2.3014,0.94236,0.00693,elsa
2.3042,0.96008,0.01242,elsa
2.3071,0.95906,0.00887,elsa
2.3100,0.98101,0.00771,elsa
2.3129,0.96126,0.00745,elsa
2.3158,0.95058,0.00763,elsa
2.3187,0.96415,0.00624,elsa
2.3215,0.95220,0.00696,elsa
2.3244,0.94508,0.00700,elsa
2.3273,0.96389,0.00852,elsa
2.3302,0.95025,0.00930,elsa
2.3331,0.94787,0.00878,elsa
2.3359,0.94864,0.00742,elsa
2.3388,0.96593,0.01063,elsa
2.3417,0.96406,0.00948,elsa
2.3446,0.96304,0.00788,elsa
2.3475,0.95008,0.00777,elsa
2.3503,0.95525,0.00909,elsa
2.3532,0.94406,0.00741,elsa
2.3561,0.95635,0.00751,elsa
2.3590,0.98508,0.00850,elsa
2.3619,0.99381,0.00888,elsa
2.3648,0.97678,0.01111,elsa
2.3677,0.97262,0.01777,elsa
2.3793,0.94948,0.01973,elsa
2.3822,0.95465,0.01107,elsa
2.3851,0.95321,0.00916,elsa
2.3880,0.95940,0.00977,elsa
2.3909,0.97491,0.01118,elsa
2.3938,0.94906,0.01059,elsa
2.3967,0.96025,0.01008,elsa
2.3996,0.95855,0.01023,elsa
2.4025,0.93965,0.01143,elsa
2.4055,0.95720,0.01466,elsa
2.4084,0.98398,0.01705,elsa
2.4113,0.96974,0.01613,elsa
2.4142,0.96915,0.01331,elsa
2.4172,0.96330,0.01306,elsa
2.4201,0.95601,0.01115,elsa
2.4231,0.94694,0.01783,elsa
2.4260,0.94855,0.02965,elsa
2.4290,1.00542,0.01748,elsa
2.4319,0.95686,0.01361,elsa
0.7307,0.82566,0.01994,pogson
0.7327,0.82354,0.01617,pogson
0.7348,0.82738,0.01818,pogson
0.7369,0.82839,0.01652,pogson
0.7391,0.82323,0.01732,pogson
0.7412,0.82167,0.01528,pogson
0.7434,0.82378,0.01437,pogson
0.7456,0.82214,0.01323,pogson
0.7479,0.82433,0.01567,pogson
0.7502,0.81987,0.01428,pogson
0.7525,0.82644,0.01602,pogson
0.7548,0.82738,0.01515,pogson
0.7572,0.82433,0.01581,pogson
0.7596,0.82112,0.01563,pogson
0.7620,0.83121,0.01465,pogson
0.7644,0.82691,0.01566,pogson
0.7669,0.82245,0.01726,pogson
0.7694,0.82135,0.01437,pogson
0.7719,0.82698,0.01519,pogson
0.7745,0.82041,0.01838,pogson
0.7771,0.83066,0.01575,pogson
0.7797,0.82292,0.01611,pogson
0.7823,0.82167,0.01559,pogson
0.7849,0.82933,0.01393,pogson
0.7876,0.81807,0.01380,pogson
0.7903,0.81689,0.01469,pogson
