WAVELENGTH,REFLECTANCE,UNCERTAINTY,family
0.6547,0.80484,0.01923,rimito
0.6569,0.80364,0.01899,rimito
0.6591,0.80532,0.01800,rimito
0.6613,0.81826,0.01804,rimito
0.6634,0.79924,0.01727,rimito
0.6656,0.79966,0.02055,rimito
0.6677,0.78745,0.01663,rimito
0.6699,0.78825,0.01647,rimito
0.6721,0.79795,0.01910,rimito
0.6742,0.83442,0.01785,rimito
0.6764,0.77625,0.01611,rimito
0.6785,0.85237,0.01658,rimito
0.6807,0.78677,0.01512,rimito
0.6828,0.84851,0.01618,rimito
0.6849,0.82981,0.01591,rimito
0.6871,0.81874,0.01577,rimito
0.6893,0.80309,0.01446,rimito
0.6914,0.84323,0.01488,rimito
0.6936,0.84287,0.01435,rimito
0.6957,0.84316,0.01423,rimito
0.6979,0.83054,0.01377,rimito
0.7001,0.85001,0.01650,rimito
0.7023,0.83317,0.01342,rimito
0.7045,0.86343,0.01604,rimito
0.7067,0.85832,0.01323,rimito
0.7088,0.86568,0.01303,rimito
0.7111,0.85839,0.01279,rimito
0.7133,0.87303,0.01293,rimito
0.7155,0.83879,0.01233,rimito
0.7178,0.85830,0.01256,rimito
0.7200,0.85430,0.01234,rimito
0.7223,0.86824,0.01227,rimito
0.7246,0.87478,0.01212,rimito
0.7268,0.86638,0.01209,rimito
0.7291,0.88527,0.01197,rimito
0.7315,0.87361,0.01193,rimito
0.7338,0.87878,0.01161,rimito
0.7361,0.86692,0.01151,rimito
0.7385,0.85085,0.01117,rimito
0.7409,0.86420,0.01124,rimito
0.7432,0.87009,0.01104,rimito
0.7456,0.87263,0.01111,rimito
0.7480,0.87696,0.01088,rimito
0.7505,0.86811,0.01083,rimito
0.7529,0.85653,0.01196,rimito
0.7554,0.88760,0.01115,rimito
0.7579,0.88490,0.01307,rimito
0.7604,0.87147,0.01161,rimito
0.7629,0.85089,0.01113,rimito
0.7654,0.84531,0.01083,rimito
0.7680,0.85874,0.01043,rimito
0.7705,0.87196,0.01023,rimito
0.7731,0.85962,0.01002,rimito
0.7757,0.85480,0.01000,rimito
0.7783,0.85760,0.01114,rimito
0.7810,0.86428,0.01005,rimito
0.7836,0.85974,0.00992,rimito
0.7863,0.86270,0.00983,rimito
0.7890,0.84993,0.00969,rimito
0.7917,0.85557,0.00973,rimito
0.7944,0.86130,0.00967,rimito
0.7972,0.84291,0.00958,rimito
0.7999,0.85104,0.00957,rimito
0.8027,0.84385,0.00952,rimito
0.8055,0.84189,0.00937,rimito
0.8083,0.83708,0.00962,rimito
0.8112,0.83029,0.00925,rimito
0.8141,0.82975,0.00932,rimito
0.8169,0.83839,0.00932,rimito
0.8198,0.84158,0.00945,rimito
0.8228,0.82284,0.00910,rimito
0.8257,0.82175,0.00918,rimito
0.8287,0.82875,0.00909,rimito
0.8317,0.81253,0.00906,rimito
0.8347,0.80788,0.00892,rimito
0.8377,0.80784,0.00892,rimito
0.8407,0.80899,0.00884,rimito
0.8438,0.80416,0.00879,rimito
0.8469,0.79491,0.00870,rimito
0.8500,0.79143,0.00878,rimito
0.8531,0.79360,0.00865,rimito
0.8562,0.78825,0.00865,rimito
0.8594,0.79647,0.00864,rimito
0.8626,0.78933,0.00862,rimito
0.8658,0.78004,0.00850,rimito
0.8690,0.78096,0.00853,rimito
0.8722,0.77513,0.00842,rimito
0.8755,0.77392,0.00840,rimito
0.8788,0.78639,0.00840,rimito
0.8821,0.76986,0.00837,rimito
0.8854,0.77794,0.00835,rimito
0.8887,0.76592,0.00831,rimito
0.8921,0.77138,0.00822,rimito
0.8954,0.76311,0.00824,rimito
0.8988,0.76590,0.00898,rimito
0.9022,0.76528,0.00815,rimito
0.9056,0.76348,0.00808,rimito
0.9091,0.76021,0.00804,rimito
0.9125,0.75938,0.00800,rimito
0.9160,0.75563,0.00799,rimito
0.9195,0.76207,0.00797,rimito
0.9230,0.75213,0.00796,rimito
0.9266,0.76284,0.00801,rimito
0.9301,0.76473,0.00815,rimito
0.9337,0.76097,0.00816,rimito
0.9373,0.76080,0.00821,rimito
0.9409,0.76732,0.00814,rimito
0.9445,0.77384,0.00819,rimito
0.9481,0.77234,0.00807,rimito
0.9517,0.77779,0.00812,rimito
0.9554,0.77238,0.00800,rimito
0.9591,0.77525,0.00800,rimito
0.9628,0.77721,0.00793,rimito
0.9665,0.77550,0.00790,rimito
0.9702,0.78279,0.00790,rimito
0.9740,0.78947,0.00795,rimito
0.9777,0.80247,0.00802,rimito
0.9815,0.79907,0.00799,rimito
0.9853,0.81059,0.00804,rimito
0.9891,0.81272,0.00811,rimito
0.9929,0.81673,0.00812,rimito
0.9968,0.81397,0.00812,rimito
1.0006,0.81769,0.00812,rimito
1.0045,0.82706,0.00820,rimito
1.0083,0.83371,0.00822,rimito
1.0122,0.82244,0.00815,rimito
1.0161,0.82669,0.00816,rimito
1.0200,0.82623,0.00815,rimito
1.0239,0.83273,0.00818,rimito
1.0279,0.83362,0.00817,rimito
1.0318,0.84156,0.00821,rimito
1.0358,0.84381,0.00824,rimito
1.0398,0.84783,0.00824,rimito
1.0437,0.84652,0.00822,rimito
1.0477,0.85033,0.00821,rimito
1.0517,0.84568,0.00819,rimito
1.0558,0.85280,0.00821,rimito
1.0598,0.86490,0.00896,rimito
1.0638,0.85739,0.00887,rimito
1.0679,0.85401,0.00826,rimito
1.0720,0.87655,0.00842,rimito
1.0760,0.86865,0.00839,rimito
1.0801,0.86378,0.00833,rimito
1.0842,0.86945,0.00840,rimito
1.0883,0.87952,0.00848,rimito
1.0924,0.87311,0.00845,rimito
1.0965,0.88344,0.00848,rimito
1.1007,0.88950,0.00914,rimito
1.1048,0.88152,0.00841,rimito
1.1089,0.88892,0.00848,rimito
1.1131,0.89181,0.00850,rimito
1.1173,0.88992,0.00855,rimito
1.1214,0.89094,0.00855,rimito
1.1256,0.89493,0.00866,rimito
1.1298,0.90070,0.00871,rimito
1.1340,0.90477,0.00871,rimito
1.1382,0.90308,0.00872,rimito
1.1424,0.90847,0.00873,rimito
1.1466,0.90410,0.00872,rimito
1.1508,0.90551,0.00870,rimito
1.1550,0.89950,0.00927,rimito
1.1593,0.91472,0.00870,rimito
1.1635,0.91836,0.00864,rimito
1.1677,0.91368,0.00860,rimito
1.1720,0.92203,0.00858,rimito
1.1762,0.92066,0.00855,rimito
1.1805,0.91970,0.00854,rimito
1.1847,0.91776,0.00851,rimito
1.1890,0.92397,0.00858,rimito
1.1933,0.92140,0.00862,rimito
1.1975,0.92699,0.00871,rimito
1.2018,0.91909,0.00871,rimito
1.2061,0.93303,0.00877,rimito
1.2104,0.92969,0.00875,rimito
1.2147,0.93392,0.00875,rimito
1.2190,0.92705,0.00874,rimito
1.2233,0.93540,0.00876,rimito
1.2276,0.93365,0.00876,rimito
1.2319,0.93500,0.00877,rimito
1.2362,0.93911,0.00876,rimito
1.2405,0.94083,0.00874,rimito
1.2448,0.94221,0.00874,rimito
1.2491,0.95175,0.00939,rimito
1.2534,0.94869,0.00884,rimito
1.2577,0.95904,0.00895,rimito
1.2620,0.94502,0.00900,rimito
1.2663,0.95133,0.00987,rimito
1.2707,0.94808,0.00923,rimito
1.2750,0.95956,0.00929,rimito
1.2793,0.96276,0.00923,rimito
1.2836,0.96653,0.00920,rimito
1.2879,0.95502,0.00906,rimito
1.2922,0.96864,0.00914,rimito
1.2966,0.95414,0.00909,rimito
1.3009,0.96641,0.00914,rimito
1.3052,0.96643,0.00914,rimito
1.3095,0.96206,0.00911,rimito
1.3138,0.96108,0.00914,rimito
1.3181,0.96493,0.00911,rimito
1.3225,0.97557,0.00915,rimito
1.3268,0.97245,0.00914,rimito
1.3311,0.96658,0.00906,rimito
1.3354,0.97720,0.00919,rimito
1.3397,0.98417,0.00929,rimito
1.3440,0.98996,0.00947,rimito
1.3483,0.98807,0.01056,rimito
1.3526,0.98886,0.01007,rimito
1.3569,0.98932,0.01065,rimito
1.3612,0.98884,0.01123,rimito
1.3655,0.98715,0.01140,rimito
1.3698,1.00304,0.01127,rimito
1.3741,1.01102,0.01123,rimito
1.3784,0.99309,0.01121,rimito
1.3827,0.99565,0.01244,rimito
1.3870,0.99860,0.01108,rimito
1.3913,0.99438,0.01223,rimito
1.3956,0.99508,0.01099,rimito
1.3998,1.00298,0.01100,rimito
1.4041,1.01327,0.01111,rimito
1.4084,1.00098,0.01089,rimito
1.4126,1.00117,0.01071,rimito
1.4169,1.00502,0.01052,rimito
1.4212,1.01281,0.01031,rimito
1.4254,1.01899,0.01121,rimito
1.4297,1.01485,0.01025,rimito
1.4339,1.00943,0.01015,rimito
1.4382,1.00210,0.01049,rimito
1.4424,1.00739,0.01007,rimito
1.4466,1.00604,0.01012,rimito
1.4509,1.01139,0.01113,rimito
1.4551,1.01023,0.01023,rimito
1.4593,1.01535,0.01026,rimito
1.4635,1.02183,0.01024,rimito
1.4677,1.00744,0.01009,rimito
1.4720,1.00943,0.01015,rimito
1.4762,1.00204,0.01008,rimito
1.4804,1.00891,0.01020,rimito
1.4887,1.01020,0.01105,rimito
1.4929,0.99990,0.00993,rimito
1.4971,1.01539,0.01002,rimito
1.5013,1.00000,0.01121,rimito
1.5054,1.00900,0.01032,rimito
1.5096,1.00050,0.01022,rimito
1.5137,1.01068,0.01003,rimito
1.5179,0.99904,0.00999,rimito
1.5220,1.01162,0.01019,rimito
1.5262,0.99967,0.01027,rimito
1.5303,1.01793,0.01041,rimito
1.5344,1.00600,0.01028,rimito
1.5427,1.01022,0.01018,rimito
1.5509,1.00348,0.01016,rimito
1.5550,1.00566,0.01021,rimito
1.5591,1.00200,0.01035,rimito
1.5632,1.00462,0.01033,rimito
1.5673,1.00662,0.01032,rimito
1.5713,0.99925,0.01019,rimito
1.5754,1.00391,0.01026,rimito
1.5795,0.99763,0.01070,rimito
1.5835,0.99656,0.01080,rimito
1.5876,1.00856,0.01081,rimito
1.5916,0.99767,0.01032,rimito
1.5956,0.99806,0.01026,rimito
1.5997,0.99811,0.01055,rimito
1.6037,0.99786,0.01069,rimito
1.6077,0.99735,0.01090,rimito
1.6117,0.99615,0.01084,rimito
1.6157,1.00183,0.01206,rimito
1.6197,0.99257,0.01070,rimito
1.6237,0.98540,0.01045,rimito
1.6277,0.99740,0.01048,rimito
1.6317,0.99558,0.01047,rimito
1.6396,0.99157,0.01063,rimito
1.6436,0.98819,0.01062,rimito
1.6475,0.98878,0.01066,rimito
1.6515,0.98853,0.01056,rimito
1.6554,0.97616,0.01036,rimito
1.6593,0.98605,0.01014,rimito
1.6632,0.98555,0.01185,rimito
1.6672,0.98703,0.01107,rimito
1.6711,0.98284,0.01111,rimito
1.6750,0.98632,0.01097,rimito
1.6789,0.99063,0.01147,rimito
1.6828,0.98771,0.01041,rimito
1.6867,0.96789,0.01069,rimito
1.6905,0.99656,0.01230,rimito
1.6944,0.98019,0.01254,rimito
1.6983,0.97324,0.01100,rimito
1.7022,0.97055,0.01223,rimito
1.7060,0.97197,0.01098,rimito
1.7099,0.96724,0.01078,rimito
1.7137,0.98161,0.01202,rimito
1.7175,0.96772,0.01072,rimito
1.7213,0.97230,0.01065,rimito
1.7252,0.96662,0.01067,rimito
1.7290,0.96449,0.01070,rimito
1.7328,0.95508,0.01079,rimito
1.7366,0.96154,0.01108,rimito
1.7404,0.95658,0.01109,rimito
1.7442,0.96864,0.01103,rimito
1.7480,0.96162,0.01205,rimito
1.7517,0.95716,0.01046,rimito
1.7555,0.95087,0.01034,rimito
1.7593,0.94517,0.01089,rimito
1.7630,0.94406,0.01141,rimito
1.7668,0.96641,0.01334,rimito
1.7705,0.94850,0.01147,rimito
1.7743,0.94987,0.01074,rimito
1.7780,0.96137,0.01194,rimito
1.7817,0.94590,0.01102,rimito
1.7854,0.96245,0.01298,rimito
1.7892,0.95362,0.01170,rimito
1.7929,0.94729,0.01172,rimito
1.7966,0.94760,0.01183,rimito
1.8003,0.94823,0.01219,rimito
1.8040,0.94011,0.01252,rimito
1.8076,0.95146,0.01467,rimito
1.8113,0.95454,0.01287,rimito
1.8150,0.96468,0.01321,rimito
1.8187,0.96408,0.01316,rimito
1.8223,0.94340,0.01329,rimito
1.8405,0.93100,0.01641,rimito
1.8441,0.93277,0.01669,rimito
1.8514,0.93480,0.01680,rimito
1.8550,0.92819,0.01587,rimito
1.8622,0.93209,0.01479,rimito
1.8658,0.93125,0.01592,rimito
1.8694,0.93321,0.01989,rimito
1.8729,0.93638,0.02177,rimito
1.8765,0.93315,0.02300,rimito
1.8801,0.93986,0.01578,rimito
1.8837,0.93361,0.01378,rimito
1.8872,0.93198,0.01362,rimito
1.8908,0.93542,0.01357,rimito
1.8943,0.93280,0.01407,rimito
1.8979,0.93257,0.01496,rimito
1.9014,0.93677,0.01873,rimito
1.9049,0.92243,0.01588,rimito
1.9084,0.93698,0.01550,rimito
1.9155,0.91713,0.01481,rimito
1.9190,0.94069,0.01531,rimito
1.9225,0.93669,0.01541,rimito
1.9260,0.92132,0.01486,rimito
1.9295,0.92284,0.01434,rimito
1.9330,0.94140,0.01360,rimito
1.9365,0.93825,0.01347,rimito
1.9400,0.94094,0.01312,rimito
1.9434,0.93369,0.01304,rimito
1.9504,0.94265,0.01390,rimito
1.9538,0.94096,0.01436,rimito
1.9573,0.92803,0.01456,rimito
1.9607,0.92286,0.01681,rimito
1.9642,0.93138,0.01414,rimito
1.9676,0.92478,0.01599,rimito
1.9710,0.92861,0.01589,rimito
1.9745,0.91807,0.01314,rimito
1.9779,0.92195,0.01269,rimito
1.9813,0.93130,0.01226,rimito
1.9847,0.94015,0.01184,rimito
1.9882,0.94298,0.01181,rimito
1.9916,0.93559,0.01201,rimito
2.0017,0.92742,0.02224,rimito
2.0051,0.93332,0.01920,rimito
2.0085,0.94825,0.01701,rimito
2.0119,0.94875,0.01586,rimito
2.0153,0.92545,0.01525,rimito
2.0187,0.93469,0.01434,rimito
2.0220,0.94352,0.01439,rimito
2.0254,0.94962,0.01415,rimito
2.0287,0.94892,0.01391,rimito
2.0321,0.93763,0.01345,rimito
2.0354,0.94994,0.01356,rimito
2.0388,0.94592,0.01394,rimito
2.0421,0.95285,0.01381,rimito
2.0455,0.95824,0.01396,rimito
2.0521,0.94136,0.01496,rimito
2.0554,0.95087,0.01518,rimito
2.0587,0.94598,0.01496,rimito
2.0621,0.95316,0.01397,rimito
2.0654,0.95427,0.01348,rimito
2.0686,0.95014,0.01394,rimito
2.0720,0.94437,0.01381,rimito
2.0752,0.95398,0.01354,rimito
2.0785,0.95508,0.01315,rimito
2.0818,0.96197,0.01285,rimito
2.0851,0.96020,0.01317,rimito
2.0884,0.94933,0.01319,rimito
2.0916,0.95396,0.01305,rimito
2.0949,0.95535,0.01276,rimito
2.0982,0.95135,0.01262,rimito
2.1014,0.95645,0.01281,rimito
2.1047,0.96097,0.01544,rimito
2.1079,0.95295,0.01360,rimito
2.1112,0.95547,0.01366,rimito
2.1144,0.95837,0.01385,rimito
2.1176,0.95564,0.01358,rimito
2.1209,0.95883,0.01388,rimito
2.1241,0.95270,0.01594,rimito
2.1273,0.95118,0.01363,rimito
2.1305,0.94875,0.01342,rimito
2.1337,0.94902,0.01312,rimito
2.1370,0.95150,0.01317,rimito
2.1402,0.95647,0.01297,rimito
2.1433,0.96310,0.01320,rimito
2.1465,0.96262,0.01419,rimito
2.1497,0.96483,0.01509,rimito
2.1529,0.95793,0.01536,rimito
2.1561,0.95248,0.01490,rimito
2.1593,0.96133,0.01406,rimito
2.1624,0.95672,0.01606,rimito
2.1656,0.96143,0.01378,rimito
2.1688,0.95800,0.01406,rimito
2.1719,0.97613,0.01409,rimito
2.1751,0.97693,0.01443,rimito
2.1782,0.97257,0.01492,rimito
2.1813,0.96253,0.01491,rimito
2.1845,0.96508,0.01760,rimito
2.1876,0.98092,0.01450,rimito
2.1907,0.97718,0.01481,rimito
2.1938,0.98409,0.01533,rimito
2.1970,0.97299,0.01535,rimito
2.2001,0.97618,0.01546,rimito
2.2032,0.98246,0.01764,rimito
2.2063,0.98142,0.01507,rimito
2.2094,0.97557,0.01541,rimito
2.2125,0.97159,0.01795,rimito
2.2156,0.99752,0.01540,rimito
2.2186,0.99665,0.01737,rimito
2.2217,0.98548,0.01465,rimito
2.2248,0.99348,0.01483,rimito
2.2279,0.98544,0.01527,rimito
2.2309,0.98130,0.01562,rimito
2.2340,1.00366,0.01562,rimito
2.2370,0.98934,0.01527,rimito
2.2401,0.97976,0.01487,rimito
2.2431,0.98105,0.01500,rimito
2.2462,0.97713,0.01514,rimito
2.2492,0.98755,0.01551,rimito
2.2522,0.97695,0.01552,rimito
2.2552,0.99483,0.01567,rimito
2.2582,0.99090,0.01547,rimito
2.2612,0.98551,0.01552,rimito
2.2643,0.98471,0.01561,rimito
2.2673,0.99136,0.01596,rimito
2.2702,1.00210,0.01600,rimito
2.2732,0.99881,0.01614,rimito
2.2762,0.99821,0.01603,rimito
2.2792,1.00312,0.01610,rimito
2.2822,0.99365,0.01588,rimito
2.2851,0.98978,0.01609,rimito
2.2881,1.00140,0.01625,rimito
2.2911,1.00414,0.01641,rimito
2.2940,0.98927,0.01957,rimito
2.2970,0.98852,0.01686,rimito
2.2999,0.97409,0.01686,rimito
2.3028,1.00260,0.01691,rimito
2.3058,0.99890,0.01669,rimito
2.3087,0.98884,0.01657,rimito
2.3116,0.98103,0.01676,rimito
2.3145,1.00558,0.01711,rimito
2.3175,1.00183,0.01744,rimito
2.3204,0.98650,0.01761,rimito
2.3291,0.98301,0.01723,rimito
2.3319,0.98913,0.01746,rimito
2.3348,1.01127,0.01793,rimito
2.3377,0.99994,0.01810,rimito
2.3406,0.98900,0.01803,rimito
2.3434,0.99302,0.01830,rimito
2.3463,1.00042,0.01875,rimito
2.3491,0.99965,0.01909,rimito
2.3520,0.99209,0.01914,rimito
2.3548,0.98413,0.01931,rimito
2.3577,0.99735,0.01907,rimito
2.3690,0.99207,0.02348,rimito
2.3718,0.99050,0.02108,rimito
2.3747,1.01722,0.02105,rimito
2.3803,1.01914,0.02455,rimito
2.3831,1.01289,0.02067,rimito
2.3859,1.00487,0.02080,rimito
2.3887,0.98917,0.02093,rimito
2.3943,0.99132,0.02083,rimito
2.3971,1.00771,0.02056,rimito
2.3998,1.00773,0.02094,rimito
2.4026,0.99985,0.02118,rimito
2.4054,1.01089,0.02157,rimito
2.4082,1.00891,0.02180,rimito
2.4109,0.99602,0.02667,rimito
2.4137,0.99413,0.02327,rimito
2.4192,1.00391,0.02396,rimito
2.4220,0.99860,0.02322,rimito
2.4247,1.00304,0.02234,rimito
2.4275,0.99962,0.02225,rimito
2.4330,1.01068,0.02564,rimito
2.4385,1.01847,0.02531,rimito
2.4412,1.00265,0.02454,rimito
2.4440,1.01741,0.02659,rimito
2.4495,1.01618,0.03737,rimito
2.4522,1.01023,0.03408,rimito
2.4577,1.00737,0.02576,rimito
2.4604,1.01797,0.02648,rimito
2.4659,1.01256,0.02808,rimito
2.4687,1.00785,0.03732,rimito
2.4714,1.01639,0.03204,rimito
2.4769,0.99860,0.03717,rimito
2.4797,1.01458,0.03370,rimito
2.4880,1.01681,0.04186,rimito
2.4907,0.99785,0.04360,rimito
2.4963,1.01443,0.04032,rimito
2.5018,1.00121,0.04053,rimito
0.6569,0.80366,0.00604,asterope
0.6591,0.79397,0.00579,asterope
0.6613,0.82609,0.00597,asterope
0.6634,0.79977,0.00569,asterope
0.6656,0.82524,0.00585,asterope
0.6678,0.80954,0.00562,asterope
0.6699,0.81261,0.00554,asterope
0.6721,0.80787,0.00537,asterope
0.6742,0.82151,0.00546,asterope
0.6764,0.81055,0.00525,asterope
0.6785,0.80870,0.00512,asterope
0.6807,0.84138,0.00530,asterope
0.6828,0.81536,0.00511,asterope
0.6850,0.80812,0.00504,asterope
0.6871,0.80483,0.00501,asterope
0.6893,0.83101,0.00505,asterope
0.6914,0.83759,0.00498,asterope
0.6936,0.82234,0.00482,asterope
0.6957,0.83195,0.00469,asterope
0.6979,0.82502,0.00458,asterope
0.7001,0.82051,0.00449,asterope
0.7023,0.83099,0.00445,asterope
0.7045,0.82488,0.00444,asterope
0.7066,0.82106,0.00423,asterope
0.7089,0.82677,0.00418,asterope
0.7111,0.81617,0.00409,asterope
0.7133,0.82740,0.00411,asterope
0.7155,0.82344,0.00405,asterope
0.7178,0.82959,0.00405,asterope
0.7200,0.83829,0.00410,asterope
0.7223,0.82657,0.00415,asterope
0.7246,0.83468,0.00392,asterope
0.7268,0.84072,0.00397,asterope
0.7291,0.83508,0.00382,asterope
0.7315,0.83357,0.00376,asterope
0.7338,0.83795,0.00372,asterope
0.7361,0.85315,0.00375,asterope
0.7385,0.85380,0.00370,asterope
0.7409,0.85147,0.00367,asterope
0.7432,0.87070,0.00372,asterope
0.7456,0.85507,0.00359,asterope
0.7480,0.84402,0.00351,asterope
0.7505,0.85506,0.00353,asterope
0.7529,0.86096,0.00351,asterope
0.7554,0.86897,0.00363,asterope
0.7579,0.85926,0.00367,asterope
0.7604,0.86522,0.00383,asterope
0.7629,0.85077,0.00386,asterope
0.7654,0.85127,0.00357,asterope
0.7679,0.85700,0.00348,asterope
0.7705,0.87848,0.00344,asterope
0.7731,0.86842,0.00330,asterope
0.7757,0.85459,0.00326,asterope
0.7783,0.86507,0.00326,asterope
0.7809,0.87588,0.00334,asterope
0.7836,0.86612,0.00320,asterope
0.7863,0.86791,0.00320,asterope
0.7890,0.88016,0.00327,asterope
0.7917,0.87279,0.00322,asterope
0.7944,0.88476,0.00324,asterope
0.7972,0.86422,0.00315,asterope
0.7999,0.87434,0.00315,asterope
0.8027,0.87474,0.00317,asterope
0.8055,0.87602,0.00313,asterope
0.8083,0.87957,0.00315,asterope
0.8112,0.88008,0.00312,asterope
0.8141,0.88758,0.00315,asterope
0.8169,0.88430,0.00313,asterope
0.8198,0.88874,0.00317,asterope
0.8228,0.88319,0.00311,asterope
0.8257,0.88565,0.00313,asterope
0.8287,0.88739,0.00309,asterope
0.8317,0.88266,0.00313,asterope
0.8347,0.88651,0.00307,asterope
0.8377,0.89210,0.00307,asterope
0.8407,0.88419,0.00304,asterope
0.8438,0.88890,0.00309,asterope
0.8469,0.88699,0.00308,asterope
0.8500,0.89409,0.00308,asterope
0.8531,0.88452,0.00303,asterope
0.8562,0.89925,0.00307,asterope
0.8594,0.88643,0.00301,asterope
0.8626,0.88104,0.00300,asterope
0.8658,0.89761,0.00302,asterope
0.8690,0.87972,0.00299,asterope
0.8722,0.90139,0.00300,asterope
0.8755,0.88737,0.00296,asterope
0.8788,0.89329,0.00295,asterope
0.8821,0.89670,0.00298,asterope
0.8854,0.89793,0.00295,asterope
0.8887,0.90283,0.00298,asterope
0.8921,0.90082,0.00294,asterope
0.8954,0.89910,0.00299,asterope
0.8988,0.90294,0.00294,asterope
0.9022,0.90212,0.00295,asterope
0.9056,0.90010,0.00291,asterope
0.9091,0.90553,0.00291,asterope
0.9125,0.90215,0.00289,asterope
0.9160,0.89437,0.00288,asterope
0.9195,0.90082,0.00288,asterope
0.9230,0.90863,0.00292,asterope
0.9266,0.90671,0.00290,asterope
0.9301,0.90573,0.00292,asterope
0.9337,0.90390,0.00294,asterope
0.9373,0.88567,0.00291,asterope
0.9409,0.89651,0.00289,asterope
0.9445,0.90575,0.00291,asterope
0.9481,0.89902,0.00287,asterope
0.9518,0.90546,0.00288,asterope
0.9554,0.90752,0.00285,asterope
0.9591,0.89114,0.00281,asterope
0.9628,0.89889,0.00279,asterope
0.9665,0.90219,0.00280,asterope
0.9702,0.90372,0.00277,asterope
0.9740,0.90630,0.00278,asterope
0.9777,0.90623,0.00275,asterope
0.9815,0.90624,0.00275,asterope
0.9853,0.90676,0.00273,asterope
0.9891,0.90496,0.00275,asterope
0.9929,0.90262,0.00272,asterope
0.9967,0.90854,0.00274,asterope
1.0006,0.90437,0.00272,asterope
1.0045,0.90391,0.00272,asterope
1.0083,0.89960,0.00269,asterope
1.0122,0.90865,0.00271,asterope
1.0161,0.91014,0.00270,asterope
1.0200,0.90782,0.00270,asterope
1.0239,0.90448,0.00268,asterope
1.0279,0.90455,0.00269,asterope
1.0318,0.90527,0.00268,asterope
1.0358,0.90619,0.00268,asterope
1.0398,0.90879,0.00268,asterope
1.0437,0.91219,0.00269,asterope
1.0477,0.91002,0.00277,asterope
1.0517,0.91147,0.00268,asterope
1.0558,0.91081,0.00267,asterope
1.0598,0.91374,0.00268,asterope
1.0638,0.91314,0.00267,asterope
1.0679,0.91538,0.00268,asterope
1.0720,0.91134,0.00266,asterope
1.0760,0.91204,0.00266,asterope
1.0801,0.91730,0.00267,asterope
1.0842,0.91487,0.00268,asterope
1.0883,0.91763,0.00268,asterope
1.0924,0.92701,0.00270,asterope
1.0965,0.91668,0.00267,asterope
1.1007,0.91918,0.00266,asterope
1.1048,0.92192,0.00265,asterope
1.1089,0.92324,0.00266,asterope
1.1131,0.92300,0.00268,asterope
1.1173,0.92833,0.00272,asterope
1.1214,0.92624,0.00273,asterope
1.1256,0.92890,0.00274,asterope
1.1298,0.92228,0.00272,asterope
1.1340,0.92515,0.00272,asterope
1.1382,0.92139,0.00270,asterope
1.1424,0.92565,0.00270,asterope
1.1466,0.93275,0.00269,asterope
1.1508,0.92905,0.00268,asterope
1.1550,0.92318,0.00265,asterope
1.1593,0.93424,0.00266,asterope
1.1635,0.93254,0.00264,asterope
1.1677,0.93276,0.00264,asterope
1.1720,0.93004,0.00261,asterope
1.1762,0.93426,0.00262,asterope
1.1805,0.93859,0.00262,asterope
1.1847,0.94158,0.00264,asterope
1.1890,0.93836,0.00262,asterope
1.1933,0.94767,0.00266,asterope
1.1975,0.93799,0.00263,asterope
1.2018,0.94329,0.00266,asterope
1.2061,0.93982,0.00264,asterope
1.2104,0.93792,0.00264,asterope
1.2147,0.94167,0.00264,asterope
1.2190,0.94067,0.00264,asterope
1.2233,0.94475,0.00264,asterope
1.2276,0.94335,0.00265,asterope
1.2319,0.94168,0.00263,asterope
1.2362,0.94195,0.00264,asterope
1.2405,0.94473,0.00264,asterope
1.2448,0.95125,0.00265,asterope
1.2491,0.94975,0.00264,asterope
1.2534,0.94966,0.00266,asterope
1.2577,0.95291,0.00268,asterope
1.2620,0.95400,0.00271,asterope
1.2663,0.95050,0.00272,asterope
1.2707,0.95065,0.00273,asterope
1.2750,0.94392,0.00271,asterope
1.2793,0.94944,0.00271,asterope
1.2836,0.94905,0.00270,asterope
1.2879,0.95208,0.00270,asterope
1.2922,0.94753,0.00268,asterope
1.2966,0.95464,0.00270,asterope
1.3009,0.96008,0.00271,asterope
1.3052,0.95416,0.00270,asterope
1.3095,0.95803,0.00270,asterope
1.3138,0.95891,0.00273,asterope
1.3181,0.95975,0.00271,asterope
1.3225,0.95861,0.00271,asterope
1.3268,0.96323,0.00272,asterope
1.3311,0.96607,0.00276,asterope
1.3354,0.96375,0.00276,asterope
1.3397,0.96372,0.00277,asterope
1.3440,0.96935,0.00283,asterope
1.3483,0.96937,0.00294,asterope
1.3526,0.96930,0.00311,asterope
1.3569,0.96747,0.00333,asterope
1.3612,0.97512,0.00353,asterope
1.3655,0.97341,0.00355,asterope
1.3698,0.96966,0.00341,asterope
1.3741,0.97277,0.00338,asterope
1.3784,0.96931,0.00339,asterope
1.3827,0.97861,0.00343,asterope
1.3870,0.97328,0.00336,asterope
1.3913,0.96638,0.00331,asterope
1.3956,0.97334,0.00332,asterope
1.3998,0.97010,0.00331,asterope
1.4041,0.97608,0.00327,asterope
1.4084,0.96986,0.00335,asterope
1.4126,0.97089,0.00315,asterope
1.4169,0.97403,0.00311,asterope
1.4212,0.97936,0.00305,asterope
1.4254,0.98635,0.00305,asterope
1.4297,0.97753,0.00304,asterope
1.4339,0.98733,0.00305,asterope
1.4382,0.98357,0.00304,asterope
1.4424,0.98613,0.00304,asterope
