WAVELENGTH,REFLECTANCE,UNCERTAINTY,family
2.0408,1.05621,0.01116,hertha
2.0441,1.05042,0.01123,hertha
2.0474,1.05103,0.01119,hertha
2.0508,1.03982,0.01147,hertha
2.0541,1.02887,0.01213,hertha
2.0574,1.03335,0.01202,hertha
2.0607,1.03398,0.01184,hertha
2.0640,1.03509,0.01113,hertha
2.0673,1.03917,0.01124,hertha
2.0706,1.05393,0.01155,hertha
2.0739,1.03984,0.01130,hertha
2.0772,1.05414,0.01096,hertha
2.0805,1.04870,0.01068,hertha
2.0838,1.06191,0.01103,hertha
2.0871,1.06133,0.01092,hertha
2.0903,1.04968,0.01084,hertha
2.0936,1.05284,0.01069,hertha
2.0968,1.05515,0.01051,hertha
2.1001,1.05267,0.01053,hertha
2.1034,1.05887,0.01083,hertha
2.1066,1.05979,0.01116,hertha
2.1099,1.06629,0.01126,hertha
2.1131,1.06143,0.01134,hertha
2.1163,1.06490,0.01131,hertha
2.1196,1.05843,0.01122,hertha
2.1228,1.07596,0.01142,hertha
2.1260,1.06846,0.01123,hertha
2.1292,1.06936,0.01120,hertha
2.1324,1.05951,0.01098,hertha
2.1357,1.06945,0.01091,hertha
2.1389,1.06394,0.01088,hertha
2.1421,1.06665,0.01084,hertha
2.1452,1.06955,0.01117,hertha
2.1484,1.06136,0.01177,hertha
2.1516,1.07138,0.01221,hertha
2.1548,1.06422,0.01219,hertha
2.1580,1.06567,0.01179,hertha
2.1612,1.06660,0.01132,hertha
2.1643,1.06117,0.01130,hertha
2.1675,1.06102,0.01138,hertha
2.1706,1.05931,0.01149,hertha
2.1738,1.07037,0.01150,hertha
2.1769,1.07536,0.01187,hertha
2.1801,1.06230,0.01191,hertha
2.1832,1.07777,0.01207,hertha
2.1863,1.08043,0.01195,hertha
2.1895,1.06135,0.01171,hertha
2.1926,1.07906,0.01218,hertha
2.1957,1.07112,0.01221,hertha
2.1988,1.07661,0.01236,hertha
2.2019,1.07353,0.01214,hertha
2.2050,1.06402,0.01192,hertha
2.2081,1.06158,0.01214,hertha
2.2112,1.07441,0.01238,hertha
2.2143,1.08641,0.01234,hertha
2.2174,1.07890,0.01217,hertha
2.2205,1.08192,0.01183,hertha
2.2235,1.07348,0.01185,hertha
2.2266,1.07178,0.01237,hertha
2.2297,1.08769,0.01252,hertha
2.2327,1.08038,0.01253,hertha
2.2358,1.07731,0.01235,hertha
2.2388,1.07536,0.01213,hertha
2.2419,1.07534,0.01201,hertha
2.2449,1.07487,0.01213,hertha
2.2480,1.08092,0.01231,hertha
2.2510,1.07697,0.01248,hertha
2.2540,1.08088,0.01242,hertha
2.2570,1.07871,0.01244,hertha
2.2600,1.07982,0.01229,hertha
2.2630,1.06349,0.01236,hertha
2.2660,1.06079,0.01249,hertha
2.2690,1.07254,0.01264,hertha
2.2720,1.07644,0.01270,hertha
2.2750,1.08397,0.01280,hertha
2.2780,1.08755,0.01269,hertha
2.2810,1.08655,0.01276,hertha
2.2839,1.09371,0.01271,hertha
2.2869,1.08081,0.01270,hertha
2.2899,1.07305,0.01271,hertha
2.2928,1.08243,0.01296,hertha
2.2958,1.08385,0.01311,hertha
2.2987,1.07915,0.01318,hertha
2.3017,1.07579,0.01313,hertha
2.3046,1.08848,0.01316,hertha
2.3075,1.07533,0.01339,hertha
2.3104,1.08901,0.01304,hertha
2.3134,1.09594,0.01317,hertha
2.3163,1.07785,0.01329,hertha
2.3192,1.08809,0.01353,hertha
2.3221,1.07990,0.01359,hertha
2.3250,1.08650,0.01355,hertha
2.3279,1.08696,0.01344,hertha
2.3308,1.09424,0.01346,hertha
2.3337,1.07700,0.01351,hertha
2.3365,1.09612,0.01365,hertha
2.3394,1.09285,0.01380,hertha
2.3423,1.08675,0.01378,hertha
2.3451,1.10709,0.01402,hertha
2.3480,1.09018,0.01416,hertha
2.3508,1.10849,0.01450,hertha
2.3537,1.09784,0.01438,hertha
2.3565,1.10248,0.01452,hertha
2.3594,1.09115,0.01428,hertha
2.3622,1.10890,0.01441,hertha
2.3651,1.10235,0.01433,hertha
2.3679,1.09285,0.01453,hertha
2.3707,1.07677,0.01495,hertha
2.3735,1.09283,0.01526,hertha
2.3763,1.10920,0.01543,hertha
2.3792,1.12217,0.01601,hertha
2.3819,1.12545,0.01610,hertha
2.3848,1.12000,0.01599,hertha
2.3876,1.10628,0.01546,hertha
2.3904,1.12270,0.01528,hertha
2.3931,1.11195,0.01497,hertha
2.3959,1.10764,0.01486,hertha
2.3987,1.11559,0.01481,hertha
2.4015,1.11310,0.01490,hertha
2.4043,1.11893,0.01503,hertha
2.4070,1.11711,0.01514,hertha
2.4098,1.10833,0.01511,hertha
2.4126,1.10628,0.01527,hertha
2.4154,1.11028,0.01555,hertha
2.4181,1.09812,0.01564,hertha
2.4209,1.11599,0.01562,hertha
2.4236,1.11468,0.01554,hertha
2.4264,1.11948,0.01545,hertha
2.4291,1.11662,0.01556,hertha
2.4319,1.13149,0.01609,hertha
2.4346,1.11206,0.01628,hertha
2.4374,1.13498,0.01646,hertha
2.4401,1.12759,0.01622,hertha
2.4429,1.13102,0.01634,hertha
2.4456,1.11908,0.01685,hertha
2.4484,1.12405,0.01742,hertha
2.4511,1.13385,0.01748,hertha
2.4539,1.10654,0.01734,hertha
2.4566,1.11803,0.01726,hertha
2.4593,1.09987,0.01811,hertha
2.4621,1.11914,0.01840,hertha
2.4648,1.10277,0.01801,hertha
2.4676,1.12781,0.01790,hertha
2.4703,1.11929,0.01839,hertha
2.4731,1.11942,0.01851,hertha
2.4758,1.11777,0.01832,hertha
2.4786,1.12792,0.01842,hertha
2.4813,1.12548,0.01931,hertha
2.4841,1.11273,0.02041,hertha
2.4869,1.12395,0.02080,hertha
2.4896,1.12332,0.02102,hertha
2.4924,1.11568,0.02121,hertha
2.4951,1.12599,0.02066,hertha
2.4979,1.12783,0.02026,hertha
2.5007,1.12278,0.02010,hertha
0.6560,0.77710,0.00475,tolosa
0.6625,0.78706,0.00443,tolosa
0.6647,0.78343,0.00427,tolosa
0.6669,0.78051,0.00421,tolosa
0.6690,0.78884,0.00422,tolosa
0.6734,0.77512,0.00401,tolosa
0.6776,0.79242,0.00391,tolosa
0.6798,0.79673,0.00381,tolosa
0.6841,0.79445,0.00371,tolosa
0.6862,0.78700,0.00362,tolosa
0.6884,0.80061,0.00368,tolosa
0.6905,0.78982,0.00352,tolosa
0.6927,0.78975,0.00342,tolosa
0.6949,0.78390,0.00326,tolosa
0.6970,0.79724,0.00323,tolosa
0.6992,0.79104,0.00320,tolosa
0.7014,0.80267,0.00314,tolosa
0.7080,0.78805,0.00291,tolosa
0.7102,0.79795,0.00289,tolosa
0.7124,0.79789,0.00281,tolosa
0.7169,0.80178,0.00273,tolosa
0.7214,0.79628,0.00263,tolosa
0.7236,0.80122,0.00269,tolosa
0.7259,0.80132,0.00255,tolosa
0.7282,0.80876,0.00260,tolosa
0.7305,0.80784,0.00251,tolosa
0.7329,0.80415,0.00248,tolosa
0.7352,0.81298,0.00244,tolosa
0.7375,0.81233,0.00245,tolosa
0.7423,0.82003,0.00240,tolosa
0.7447,0.81764,0.00234,tolosa
0.7471,0.81540,0.00232,tolosa
0.7495,0.80907,0.00228,tolosa
0.7544,0.82299,0.00224,tolosa
0.7593,0.81327,0.00237,tolosa
0.7619,0.82259,0.00248,tolosa
0.7644,0.82014,0.00245,tolosa
0.7721,0.82428,0.00212,tolosa
0.7746,0.82500,0.00207,tolosa
0.7772,0.82869,0.00208,tolosa
0.7799,0.82773,0.00204,tolosa
0.7825,0.82457,0.00205,tolosa
0.7852,0.82040,0.00204,tolosa
0.7879,0.83338,0.00203,tolosa
0.7906,0.83153,0.00201,tolosa
0.7933,0.82362,0.00200,tolosa
0.7961,0.83046,0.00199,tolosa
0.7988,0.82566,0.00198,tolosa
0.8016,0.82150,0.00195,tolosa
0.8044,0.82263,0.00196,tolosa
0.8072,0.83076,0.00196,tolosa
0.8100,0.82446,0.00195,tolosa
0.8129,0.82574,0.00194,tolosa
0.8158,0.82254,0.00191,tolosa
0.8187,0.80788,0.00187,tolosa
0.8216,0.82348,0.00191,tolosa
0.8245,0.82418,0.00190,tolosa
0.8275,0.81929,0.00189,tolosa
0.8305,0.81170,0.00186,tolosa
0.8335,0.81460,0.00186,tolosa
0.8365,0.81824,0.00186,tolosa
0.8395,0.80750,0.00183,tolosa
0.8426,0.81731,0.00184,tolosa
0.8456,0.81844,0.00185,tolosa
0.8487,0.81015,0.00182,tolosa
0.8518,0.79566,0.00181,tolosa
0.8550,0.80828,0.00181,tolosa
0.8581,0.81053,0.00182,tolosa
0.8613,0.81396,0.00180,tolosa
0.8645,0.80443,0.00179,tolosa
0.8677,0.80595,0.00178,tolosa
0.8709,0.80351,0.00178,tolosa
0.8742,0.79931,0.00175,tolosa
0.8774,0.78876,0.00174,tolosa
0.8807,0.79063,0.00173,tolosa
0.8840,0.79230,0.00174,tolosa
0.8873,0.79340,0.00172,tolosa
0.8907,0.80150,0.00174,tolosa
0.8941,0.79623,0.00171,tolosa
0.8974,0.78648,0.00169,tolosa
0.9008,0.78724,0.00169,tolosa
0.9043,0.80049,0.00172,tolosa
0.9077,0.78521,0.00167,tolosa
0.9111,0.79139,0.00167,tolosa
0.9146,0.79073,0.00167,tolosa
0.9181,0.79375,0.00167,tolosa
0.9216,0.78568,0.00165,tolosa
0.9251,0.78929,0.00166,tolosa
0.9287,0.79142,0.00165,tolosa
0.9322,0.77531,0.00164,tolosa
0.9358,0.78115,0.00165,tolosa
0.9394,0.78163,0.00165,tolosa
0.9430,0.78606,0.00165,tolosa
0.9466,0.78306,0.00163,tolosa
0.9503,0.78802,0.00163,tolosa
0.9539,0.77937,0.00162,tolosa
0.9576,0.78281,0.00160,tolosa
0.9613,0.78580,0.00160,tolosa
0.9650,0.78675,0.00159,tolosa
0.9687,0.79071,0.00160,tolosa
0.9725,0.77662,0.00157,tolosa
0.9762,0.77992,0.00157,tolosa
0.9800,0.77913,0.00157,tolosa
0.9838,0.78213,0.00157,tolosa
0.9914,0.78143,0.00155,tolosa
0.9952,0.78039,0.00155,tolosa
1.0029,0.78540,0.00156,tolosa
1.0068,0.77948,0.00154,tolosa
1.0106,0.77764,0.00154,tolosa
1.0184,0.78242,0.00153,tolosa
1.0224,0.78328,0.00153,tolosa
1.0263,0.78433,0.00153,tolosa
1.0302,0.78414,0.00153,tolosa
1.0382,0.78416,0.00153,tolosa
1.0421,0.78364,0.00152,tolosa
1.0461,0.78324,0.00152,tolosa
1.0501,0.78573,0.00151,tolosa
1.0541,0.78444,0.00151,tolosa
1.0582,0.78882,0.00150,tolosa
1.0622,0.78889,0.00150,tolosa
1.0663,0.78426,0.00149,tolosa
1.0703,0.78459,0.00149,tolosa
1.0744,0.78886,0.00150,tolosa
1.0785,0.79007,0.00151,tolosa
1.0825,0.79756,0.00152,tolosa
1.0866,0.79537,0.00152,tolosa
1.0908,0.79546,0.00152,tolosa
1.0949,0.80110,0.00152,tolosa
1.0990,0.80678,0.00153,tolosa
1.1031,0.80256,0.00151,tolosa
1.1073,0.81465,0.00151,tolosa
1.1114,0.81326,0.00151,tolosa
1.1156,0.82103,0.00151,tolosa
1.1197,0.82261,0.00153,tolosa
1.1239,0.82168,0.00152,tolosa
1.1281,0.82396,0.00154,tolosa
1.1323,0.82453,0.00154,tolosa
1.1365,0.83734,0.00156,tolosa
1.1407,0.83791,0.00156,tolosa
1.1449,0.83091,0.00154,tolosa
1.1491,0.84654,0.00156,tolosa
1.1533,0.84593,0.00156,tolosa
1.1576,0.85827,0.00157,tolosa
1.1618,0.84989,0.00156,tolosa
1.1660,0.86336,0.00156,tolosa
1.1703,0.85609,0.00155,tolosa
1.1745,0.86133,0.00154,tolosa
1.1788,0.85874,0.00153,tolosa
1.1830,0.86265,0.00153,tolosa
1.1873,0.87112,0.00155,tolosa
1.1916,0.87309,0.00155,tolosa
1.1958,0.86413,0.00155,tolosa
1.2001,0.86980,0.00156,tolosa
1.2044,0.86576,0.00156,tolosa
1.2087,0.87586,0.00157,tolosa
1.2129,0.87126,0.00157,tolosa
1.2172,0.87535,0.00158,tolosa
1.2215,0.87283,0.00158,tolosa
1.2258,0.87408,0.00157,tolosa
1.2301,0.87674,0.00158,tolosa
1.2344,0.88143,0.00157,tolosa
1.2387,0.87944,0.00157,tolosa
1.2430,0.88834,0.00158,tolosa
1.2473,0.88900,0.00158,tolosa
1.2517,0.88942,0.00158,tolosa
1.2560,0.88569,0.00159,tolosa
1.2603,0.88890,0.00162,tolosa
1.2646,0.89121,0.00168,tolosa
1.2689,0.89139,0.00172,tolosa
1.2732,0.89627,0.00173,tolosa
1.2775,0.89485,0.00172,tolosa
1.2819,0.89976,0.00169,tolosa
1.2862,0.90350,0.00167,tolosa
1.2905,0.89785,0.00163,tolosa
1.2948,0.90785,0.00163,tolosa
1.2991,0.90707,0.00164,tolosa
1.3034,0.90399,0.00163,tolosa
1.3078,0.89676,0.00163,tolosa
1.3121,0.91290,0.00164,tolosa
1.3164,0.91310,0.00164,tolosa
1.3207,0.91592,0.00163,tolosa
1.3250,0.91873,0.00164,tolosa
1.3293,0.93312,0.00166,tolosa
1.3337,0.92944,0.00164,tolosa
1.3380,0.93564,0.00169,tolosa
1.3423,0.92507,0.00165,tolosa
1.3466,0.93866,0.00167,tolosa
1.3509,0.92708,0.00168,tolosa
1.3552,0.93010,0.00178,tolosa
1.3595,0.92325,0.00177,tolosa
1.3638,0.92827,0.00189,tolosa
1.3681,0.92635,0.00191,tolosa
1.3724,0.95556,0.00187,tolosa
1.3767,0.93712,0.00185,tolosa
1.3810,0.93991,0.00186,tolosa
1.3853,0.94488,0.00188,tolosa
1.3896,0.95061,0.00188,tolosa
1.3938,0.95082,0.00192,tolosa
1.3981,0.95331,0.00187,tolosa
1.4024,0.94397,0.00186,tolosa
1.4066,0.95238,0.00188,tolosa
1.4109,0.95378,0.00188,tolosa
1.4152,0.96361,0.00189,tolosa
1.4195,0.96721,0.00187,tolosa
1.4237,0.97279,0.00183,tolosa
1.4280,0.95948,0.00181,tolosa
1.4322,0.96878,0.00185,tolosa
1.4365,0.97267,0.00187,tolosa
1.4407,0.97893,0.00186,tolosa
1.4449,0.96882,0.00185,tolosa
1.4492,0.98061,0.00186,tolosa
1.4534,0.98257,0.00190,tolosa
1.4576,0.98194,0.00189,tolosa
1.4618,0.98513,0.00189,tolosa
1.4661,0.99875,0.00191,tolosa
1.4703,0.98344,0.00188,tolosa
1.4745,0.99617,0.00190,tolosa
1.4787,0.98931,0.00190,tolosa
1.4829,0.99434,0.00192,tolosa
1.4870,0.99042,0.00193,tolosa
1.4912,1.00362,0.00191,tolosa
1.4954,1.00053,0.00189,tolosa
1.4996,1.00000,0.00191,tolosa
1.5037,0.99650,0.00199,tolosa
1.5079,0.99805,0.00200,tolosa
1.5121,1.00062,0.00199,tolosa
1.5162,1.00877,0.00192,tolosa
1.5204,1.01159,0.00194,tolosa
1.5245,1.00509,0.00196,tolosa
1.5287,1.00176,0.00202,tolosa
1.5328,1.01396,0.00202,tolosa
1.5369,1.00816,0.00201,tolosa
1.5410,1.01227,0.00200,tolosa
1.5451,1.01499,0.00197,tolosa
1.5492,1.01709,0.00198,tolosa
1.5533,1.01785,0.00198,tolosa
1.5574,1.01521,0.00199,tolosa
1.5615,1.00919,0.00201,tolosa
1.5656,1.02267,0.00202,tolosa
1.5697,1.01688,0.00201,tolosa
1.5737,1.01129,0.00198,tolosa
1.5778,1.01132,0.00203,tolosa
1.5819,1.02428,0.00215,tolosa
1.5900,1.02008,0.00212,tolosa
1.5940,1.02212,0.00201,tolosa
1.5980,1.01453,0.00202,tolosa
1.6021,1.01401,0.00207,tolosa
1.6061,1.02132,0.00212,tolosa
1.6141,1.02722,0.00213,tolosa
1.6181,1.02066,0.00213,tolosa
1.6221,1.01548,0.00208,tolosa
1.6261,1.01744,0.00206,tolosa
1.6301,1.03009,0.00208,tolosa
1.6340,1.01438,0.00205,tolosa
1.6380,1.01915,0.00206,tolosa
1.6420,1.02125,0.00209,tolosa
1.6459,1.02946,0.00212,tolosa
1.6499,1.01235,0.00209,tolosa
1.6538,1.02441,0.00215,tolosa
1.6577,1.01722,0.00202,tolosa
1.6617,1.01576,0.00200,tolosa
1.6656,1.01006,0.00210,tolosa
1.6695,1.01860,0.00220,tolosa
1.6734,1.01798,0.00220,tolosa
1.6773,1.01209,0.00214,tolosa
1.6812,1.03001,0.00208,tolosa
1.6851,1.02288,0.00208,tolosa
1.6890,1.01739,0.00213,tolosa
1.6929,1.01174,0.00216,tolosa
1.6967,1.01102,0.00219,tolosa
1.7006,1.01906,0.00218,tolosa
1.7045,1.01293,0.00218,tolosa
1.7083,1.01018,0.00219,tolosa
1.7122,1.00790,0.00215,tolosa
1.7160,1.01574,0.00214,tolosa
1.7198,1.02044,0.00216,tolosa
1.7236,1.01858,0.00213,tolosa
1.7274,1.01195,0.00215,tolosa
1.7313,1.01247,0.00216,tolosa
1.7351,1.01687,0.00219,tolosa
1.7389,1.01219,0.00220,tolosa
1.7427,1.02142,0.00223,tolosa
1.7464,1.01663,0.00219,tolosa
1.7502,1.01818,0.00216,tolosa
1.7540,1.00732,0.00209,tolosa
1.7578,1.00652,0.00209,tolosa
1.7615,1.01080,0.00222,tolosa
1.7653,1.00720,0.00231,tolosa
1.7690,0.99574,0.00232,tolosa
1.7728,1.00384,0.00227,tolosa
1.7765,1.00496,0.00214,tolosa
1.7802,1.00095,0.00216,tolosa
1.7839,1.00313,0.00224,tolosa
1.7877,0.99986,0.00228,tolosa
1.7914,1.00965,0.00229,tolosa
1.7951,0.99986,0.00235,tolosa
1.7988,1.00278,0.00236,tolosa
1.8025,0.99652,0.00238,tolosa
1.8061,0.99895,0.00240,tolosa
1.8098,0.99495,0.00242,tolosa
1.8135,0.99340,0.00242,tolosa
1.8172,0.98505,0.00244,tolosa
1.8208,1.00343,0.00244,tolosa
1.8245,0.99964,0.00247,tolosa
1.8281,1.00812,0.00250,tolosa
1.8318,0.99461,0.00250,tolosa
1.8354,0.98903,0.00251,tolosa
1.8391,0.98142,0.00260,tolosa
1.8463,0.99364,0.00279,tolosa
1.8499,0.99650,0.00279,tolosa
1.8535,0.98289,0.00274,tolosa
1.8571,0.98922,0.00267,tolosa
1.8607,1.00364,0.00258,tolosa
1.8643,1.00399,0.00252,tolosa
1.8679,0.98732,0.00264,tolosa
1.8786,0.99944,0.00312,tolosa
1.8822,0.99689,0.00271,tolosa
1.8858,0.98505,0.00247,tolosa
1.8893,0.98179,0.00245,tolosa
1.8929,0.99413,0.00248,tolosa
1.8964,0.97905,0.00251,tolosa
1.9000,0.98289,0.00259,tolosa
1.9070,0.97953,0.00273,tolosa
1.9141,1.00291,0.00266,tolosa
1.9211,1.01018,0.00276,tolosa
1.9246,0.98202,0.00274,tolosa
1.9281,0.98150,0.00272,tolosa
1.9316,0.99509,0.00260,tolosa
1.9351,1.00375,0.00255,tolosa
1.9385,1.00609,0.00257,tolosa
1.9420,1.00780,0.00257,tolosa
1.9455,0.99644,0.00256,tolosa
1.9490,1.00383,0.00259,tolosa
1.9524,0.98864,0.00271,tolosa
1.9559,0.99910,0.00286,tolosa
1.9593,0.98773,0.00289,tolosa
1.9628,1.00749,0.00290,tolosa
1.9662,0.99831,0.00284,tolosa
1.9697,0.98639,0.00279,tolosa
1.9731,0.99707,0.00276,tolosa
1.9765,0.99160,0.00265,tolosa
1.9800,0.99601,0.00258,tolosa
1.9834,0.99789,0.00247,tolosa
1.9868,0.99447,0.00243,tolosa
1.9902,1.00581,0.00243,tolosa
1.9936,0.99533,0.00248,tolosa
1.9970,1.01107,0.00283,tolosa
2.0004,1.01584,0.00336,tolosa
2.0038,1.00851,0.00386,tolosa
2.0072,1.00574,0.00391,tolosa
2.0105,1.00731,0.00349,tolosa
2.0139,1.01093,0.00333,tolosa
2.0173,0.99220,0.00318,tolosa
2.0207,1.00700,0.00302,tolosa
2.0240,1.01903,0.00299,tolosa
2.0274,1.01513,0.00288,tolosa
2.0307,1.00872,0.00282,tolosa
2.0341,0.99715,0.00272,tolosa
2.0374,1.00640,0.00278,tolosa
2.0408,0.99606,0.00281,tolosa
2.0441,1.01410,0.00282,tolosa
2.0474,1.00669,0.00282,tolosa
2.0508,0.99378,0.00281,tolosa
2.0541,0.99480,0.00307,tolosa
2.0574,1.01402,0.00310,tolosa
2.0607,1.01660,0.00305,tolosa
2.0640,1.01629,0.00286,tolosa
2.0673,1.00346,0.00279,tolosa
2.0706,1.00234,0.00290,tolosa
2.0739,0.99831,0.00286,tolosa
2.0772,0.99887,0.00276,tolosa
2.0805,1.01424,0.00268,tolosa
2.0838,1.00002,0.00263,tolosa
2.0871,1.00209,0.00269,tolosa
2.0903,0.99625,0.00270,tolosa
2.0936,1.00113,0.00267,tolosa
2.0968,1.01647,0.00264,tolosa
2.1001,1.01234,0.00261,tolosa
2.1034,1.01186,0.00266,tolosa
2.1066,0.99945,0.00274,tolosa
2.1099,1.01526,0.00280,tolosa
2.1131,1.01473,0.00283,tolosa
2.1163,1.00461,0.00282,tolosa
2.1196,1.00220,0.00279,tolosa
2.1228,1.01242,0.00284,tolosa
2.1260,1.00424,0.00279,tolosa
2.1292,1.01420,0.00279,tolosa
2.1324,1.02593,0.00277,tolosa
2.1357,1.02151,0.00272,tolosa
2.1389,1.02203,0.00272,tolosa
2.1421,1.02496,0.00270,tolosa
2.1452,1.01458,0.00273,tolosa
2.1484,1.02814,0.00294,tolosa
2.1516,1.03054,0.00308,tolosa
2.1548,1.01947,0.00312,tolosa
2.1580,1.02419,0.00301,tolosa
2.1643,1.01702,0.00283,tolosa
2.1675,1.02083,0.00285,tolosa
2.1706,1.02603,0.00291,tolosa
2.1738,1.02691,0.00289,tolosa
2.1769,1.02747,0.00297,tolosa
2.1832,1.02900,0.00303,tolosa
2.1863,1.02242,0.00303,tolosa
2.1895,1.01578,0.00294,tolosa
2.1926,1.02220,0.00304,tolosa
2.1957,1.02642,0.00310,tolosa
2.1988,1.01969,0.00312,tolosa
2.2019,1.03297,0.00314,tolosa
2.2050,1.01622,0.00304,tolosa
2.2081,1.02029,0.00306,tolosa
2.2112,1.02343,0.00316,tolosa
2.2143,1.02436,0.00313,tolosa
2.2174,1.02379,0.00312,tolosa
2.2205,1.02860,0.00304,tolosa
2.2235,1.01635,0.00302,tolosa
2.2266,1.01727,0.00314,tolosa
2.2297,1.03386,0.00318,tolosa
2.2327,1.02188,0.00319,tolosa
2.2358,1.02959,0.00317,tolosa
2.2388,1.02728,0.00312,tolosa
2.2419,1.02421,0.00305,tolosa
2.2449,1.02828,0.00308,tolosa
2.2480,1.02910,0.00313,tolosa
2.2510,1.02298,0.00316,tolosa
2.2540,1.03542,0.00319,tolosa
2.2570,1.02888,0.00318,tolosa
2.2600,1.03491,0.00315,tolosa
2.2630,1.04147,0.00320,tolosa
2.2660,1.03813,0.00321,tolosa
2.2690,1.02569,0.00321,tolosa
2.2720,1.03894,0.00325,tolosa
2.2750,1.04243,0.00326,tolosa
2.2780,1.04477,0.00325,tolosa
2.2839,1.04468,0.00324,tolosa
2.2869,1.03203,0.00325,tolosa
2.2899,1.03428,0.00327,tolosa
2.2928,1.04365,0.00329,tolosa
2.2958,1.03678,0.00335,tolosa
2.2987,1.04720,0.00340,tolosa
2.3017,1.02353,0.00334,tolosa
2.3046,1.05263,0.00338,tolosa
2.3075,1.04647,0.00351,tolosa
2.3104,1.04671,0.00336,tolosa
2.3134,1.06119,0.00339,tolosa
2.3163,1.04049,0.00339,tolosa
2.3192,1.05002,0.00346,tolosa
2.3221,1.04580,0.00351,tolosa
2.3250,1.04805,0.00350,tolosa
2.3279,1.03763,0.00345,tolosa
2.3308,1.04883,0.00347,tolosa
2.3337,1.04007,0.00349,tolosa
2.3365,1.05198,0.00354,tolosa
2.3394,1.03449,0.00353,tolosa
2.3423,1.03569,0.00354,tolosa
2.3451,1.05885,0.00363,tolosa
2.3480,1.06062,0.00368,tolosa
2.3508,1.05490,0.00373,tolosa
2.3537,1.04673,0.00372,tolosa
2.3565,1.04230,0.00376,tolosa
2.3594,1.04482,0.00373,tolosa
2.3651,1.05058,0.00370,tolosa
2.3679,1.06803,0.00377,tolosa
2.3707,1.04542,0.00390,tolosa
2.3735,1.05933,0.00398,tolosa
2.3763,1.07618,0.00398,tolosa
2.3792,1.03597,0.00386,tolosa
2.3819,1.04675,0.00386,tolosa
2.3848,1.04923,0.00387,tolosa
2.3876,1.06082,0.00391,tolosa
2.3904,1.06134,0.00391,tolosa
2.3931,1.05487,0.00388,tolosa
2.3959,1.06371,0.00389,tolosa
2.3987,1.06022,0.00385,tolosa
2.4015,1.05333,0.00386,tolosa
2.4043,1.04295,0.00387,tolosa
2.4070,1.06661,0.00392,tolosa
2.4098,1.07752,0.00394,tolosa
2.4126,1.06376,0.00394,tolosa
2.4154,1.06068,0.00401,tolosa
2.4181,1.06154,0.00407,tolosa
2.4209,1.07461,0.00409,tolosa
2.4236,1.06533,0.00407,tolosa
2.4264,1.07969,0.00406,tolosa
2.4291,1.07610,0.00405,tolosa
2.4319,1.07490,0.00415,tolosa
2.4346,1.08040,0.00427,tolosa
2.4374,1.08543,0.00431,tolosa
2.4401,1.09185,0.00431,tolosa
2.4484,1.06876,0.00452,tolosa
2.4511,1.06249,0.00463,tolosa
2.4539,1.07470,0.00502,tolosa
2.4566,1.08851,0.00512,tolosa
2.4593,1.08374,0.00524,tolosa
2.4621,1.08451,0.00495,tolosa
2.4648,1.07326,0.00469,tolosa
2.4676,1.08053,0.00463,tolosa
2.4703,1.07103,0.00473,tolosa
2.4731,1.07744,0.00482,tolosa
2.4786,1.06163,0.00479,tolosa
2.4813,1.07242,0.00495,tolosa
2.4869,1.07365,0.00545,tolosa
2.4896,1.09893,0.00550,tolosa
2.4924,1.08157,0.00552,tolosa
2.4951,1.09854,0.00545,tolosa
2.5007,1.09110,0.00534,tolosa
0.6582,0.78783,0.00163,kuopio
0.6604,0.80570,0.00160,kuopio
0.6625,0.79885,0.00160,kuopio
0.6647,0.78911,0.00149,kuopio
0.6669,0.79966,0.00151,kuopio
0.6690,0.78409,0.00146,kuopio
0.6712,0.80792,0.00148,kuopio
0.6734,0.79369,0.00138,kuopio
0.6755,0.82309,0.00142,kuopio
0.6776,0.78595,0.00134,kuopio
0.6798,0.83203,0.00139,kuopio
0.6819,0.81756,0.00134,kuopio
0.6841,0.84436,0.00137,kuopio
0.6862,0.81123,0.00132,kuopio
0.6884,0.84764,0.00145,kuopio
0.6905,0.81456,0.00129,kuopio
0.6927,0.84247,0.00131,kuopio
0.6949,0.83719,0.00124,kuopio
0.6970,0.84819,0.00117,kuopio
0.6992,0.84090,0.00112,kuopio
0.7014,0.83911,0.00112,kuopio
0.7036,0.83105,0.00106,kuopio
0.7058,0.83111,0.00106,kuopio
0.7080,0.83852,0.00101,kuopio
0.7102,0.84425,0.00101,kuopio
0.7124,0.84524,0.00098,kuopio
0.7146,0.85456,0.00097,kuopio
0.7169,0.84678,0.00095,kuopio
0.7191,0.84692,0.00095,kuopio
0.7214,0.84071,0.00090,kuopio
0.7236,0.85566,0.00090,kuopio
0.7259,0.85330,0.00090,kuopio
0.7282,0.84794,0.00089,kuopio
0.7305,0.83377,0.00084,kuopio
0.7329,0.84832,0.00084,kuopio
0.7352,0.84471,0.00081,kuopio
0.7375,0.85523,0.00083,kuopio
0.7399,0.83272,0.00079,kuopio
0.7423,0.84397,0.00080,kuopio
0.7447,0.84763,0.00078,kuopio
0.7471,0.83915,0.00077,kuopio
0.7495,0.84076,0.00075,kuopio
0.7519,0.84354,0.00074,kuopio
0.7544,0.84703,0.00073,kuopio
0.7569,0.85113,0.00075,kuopio
0.7593,0.84115,0.00077,kuopio
